netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,8514.0,0.0,2.6624160647813344
0.0,8514.0,0.0,110.18651182915123
0.0,8514.0,0.0,0.0
0.0,8514.0,0.0,351.5909077376319
0.0,8428.86,0.0,13563.97159854354
0.0,8076.562592592593,0.0,19824.967373268373
0.0,7900.479583333335,0.0,0.0
0.0,7397.424375,0.0,12156.403008445077
0.0,7988.532037037038,0.0,0.0
0.0,7951.655555555555,0.0,9321.91005363533
0.0,7947.845277777781,0.0,446.7590857892452
0.0,7914.998055555556,0.0,81.22764446404794
0.0,7846.281666666669,0.0,82.88445480984551
0.0,7588.1025,0.0,25389.697334543056
0.0,7704.644444444446,0.0,21841.565186662203
0.0,7195.512499999999,0.0,8733.147890747698
0.0,7522.276666666668,0.0,7016.397432530973
0.0,7242.681111111114,0.0,5313.232123340896
0.0,7994.225555555554,0.0,0.0
0.0,7627.387777777778,0.0,5650.264426574522
0.0,8302.376296296297,0.0,5758.945561051923
0.0,8137.570833333335,0.0,6015.256669353711
0.0,8431.520625000001,0.0,5742.800326339925
0.0,2387.382081528885,0.0,41481.72322460638
