Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,39.16945200000002,0.0,102.525
vehicle,1,2,19.584726,0.0,99.74000000000004
vehicle,1,3,0.0,0.0,98.46
vehicle,1,4,19.584726,0.0,99.415
vehicle,1,5,9.792363,0.0,102.41500000000003
vehicle,1,6,58.754178,0.0,106.05000000000001
vehicle,1,7,9.792363,0.0,0.0
vehicle,1,8,32.7344706000058,0.0,108.34499999999998
vehicle,1,9,124.50290100000004,0.0,0.0
vehicle,1,10,141.28980900000005,0.0,107.51000000000003
vehicle,1,11,9.792363,0.0,106.97
vehicle,1,12,207.03853199999998,0.0,106.76
vehicle,1,13,85.33344900000002,0.0,109.01500000000004
vehicle,1,14,75.54108599999999,0.0,113.52
vehicle,1,15,19.584726,0.0,118.895
vehicle,1,16,66.1683957000045,0.0,125.07500000000003
vehicle,1,17,0.0,0.0,129.68
vehicle,1,18,19.584726,0.0,133.955
vehicle,1,19,29.377089,0.0,134.33999999999997
vehicle,1,20,55.95636000000001,0.0,129.45
vehicle,1,21,22.38254400000341,0.0,123.84
vehicle,1,22,70.64490450001651,0.0,116.33000000000004
vehicle,1,23,3859.8463357392175,0.0,109.105
vehicle,1,24,3104.7386346000044,0.0,103.535
