Hour,pr_e,pr_fre_u,pr_fre_d
0,30.629221818511574,2.6911499784796886,8.0
1,30.629221818511574,2.6853193650087115,8.0
2,30.629221818511574,2.6863489075000864,8.0
3,30.629221818511574,2.6917885123843805,8.0
4,30.629221818511574,2.6911499784796886,8.0
5,30.629221818511574,2.837468286457417,8.0
6,30.62063328024409,2.54717333503316,0.0005767179249809138
7,30.28058799181161,0.0012785900610706126,8.0
8,30.28058799181161,0.0017770943921310844,0.0009785922106222782
9,30.28058799181161,0.0010654587888237882,8.0
10,30.28058799181161,0.0010654587888237882,8.0
11,30.28058799181161,0.0010654587888237882,8.0
12,30.28058799181161,0.0012785900610706126,8.0
13,30.28058799181161,0.0012785900610706126,8.0
14,30.28058799181161,0.0017519511851640413,8.0
15,30.28058799181161,2.5429846599080306,8.0
16,31.97468286457417,2.6594677462018343,8.0
17,31.97468286457417,2.837468286457417,8.0
18,59.291361470598616,2.837468286457417,8.0
19,31.97468286457417,2.837468286457417,8.0
20,31.97468286457417,2.837468286457417,8.0
21,31.97468286457417,2.837468286457417,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
