Hour,pr_e,pr_fre_u,pr_fre_d
0,30.867868225027188,2.704443717493476,12.0
1,30.867868225027188,2.7027376825255147,12.0
2,30.867868225027188,2.7062931913659405,12.0
3,30.867868225027188,2.7079687948625755,12.0
4,30.867868225027188,2.7191489893678,12.0
5,30.867868225027188,2.726786822502719,12.0
6,30.856220505834713,2.5429846599080306,0.0005031074178736212
7,30.23817125196185,2.294995326293332,12.0
8,30.23817125196185,0.0009785922106222782,0.0012785900610706126
9,30.23817125196185,0.0009962192295314939,12.0
10,30.23817125196185,0.0009962192295314939,12.0
11,30.23817125196185,0.0009962192295314939,12.0
12,30.23817125196185,0.0009962192295314939,12.0
13,30.23817125196185,0.0009962192295314939,12.0
14,30.23817125196185,0.0009962192295314939,12.0
15,30.23817125196185,2.294995326293332,12.0
16,30.644437174934765,2.5466437961516224,12.0
17,31.461613931061923,2.7152639008078343,12.0
18,31.624042245225425,2.8024042245225425,12.0
19,59.305613684074174,2.9214630435034774,12.0
20,32.81463043503477,2.727942877453496,12.0
21,32.81463043503477,2.7152639008078343,12.0
22,32.81463043503477,2.7152639008078343,12.0
23,32.81463043503477,2.704443717493476,12.0
