DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
[0.0],[6602599.729902636],[0.0],[2363785.929955609],[8966385.659858245]
[0.0],[6763892.8842008365],[0.0],[2340456.7165228766],[9104349.600723714]
[0.0],[6812786.74962557],[0.0],[2342429.833785713],[9155216.583411284]
[0.0],[6740860.125692119],[0.0],[2354184.347078432],[9095044.472770551]
[0.0],[6178062.237298879],[0.0],[2336406.161349335],[8514468.398648214]
[0.0],[6381091.5723849125],[0.0],[2342430.416522877],[8723521.98890779]
[0.0],[6637608.452091758],[0.0],[2338427.331775752],[8976035.78386751]
[0.0],[6633431.568786132],[0.0],[2362122.147078432],[8995553.715864565]
[0.0],[6754775.397580986],[0.0],[2359953.9758498264],[9114729.373430813]
[0.0],[6719125.751516994],[0.0],[2363051.601184215],[9082177.35270121]
[0.0],[6623082.591835432],[0.0],[2363167.3126927726],[8986249.904528204]
[0.0],[6102469.4410314895],[0.0],[2329564.1881246716],[8432033.629156161]
[0.0],[6265796.274813879],[0.0],[2362431.3585869893],[8628227.633400869]
[0.0],[6714971.999331854],[0.0],[2348469.2887450987],[9063441.288076952]
[0.0],[6471471.5732803],[0.0],[2347540.1002536565],[8819011.673533957]
[0.0],[6578538.914038921],[0.0],[2342430.6821372174],[8920969.596176138]
[0.0],[6018275.838650861],[2043.3600000000001],[2221153.815472473],[8241473.014123334]
