Hour,pr_e,pr_fre_u,pr_fre_d
0,32.241449344174704,2.667638754395772,12.0
1,32.241449344174704,2.6668512645484324,12.0
2,32.241449344174704,2.6668512645484324,2.659482393782324
3,32.241449344174704,2.6616694532098832,12.0
4,32.241449344174704,2.66175417304156,12.0
5,32.241449344174704,2.6853193650087115,12.0
6,32.241449344174704,2.726776612014443,2.6595900715582688
7,59.30934319913884,2.7268279843030907,12.0
8,30.868279843030912,2.6843548631021843,2.6853138229585367
9,30.868279843030912,2.6594677462018343,12.0
10,30.868279843030912,2.54717333503316,12.0
11,30.868279843030912,2.5466437961516224,12.0
12,30.868279843030912,2.5466437961516224,12.0
13,30.868279843030912,2.5466437961516224,12.0
14,30.868279843030912,2.5466437961516224,12.0
15,30.868279843030912,2.6605399918372683,12.0
16,30.868279843030912,2.6911499784796886,12.0
17,32.81463043503477,2.9214630435034774,12.0
18,59.75677719245546,2.9214630435034774,12.0
19,59.75677719245546,2.9214630435034774,12.0
20,31.987799466137552,2.838718670618572,12.0
21,31.987799466137552,2.772386520102386,12.0
22,31.987799466137552,2.7062931913659405,12.0
23,31.987799466137552,2.6869030156860525,12.0
