netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
50.36072399999999,0.0,0.0,41.6182206198005
217.1820685436399,0.0,0.0,0.0
237.73487056887006,0.0,0.0,109.83500000000002
902.6729646520101,0.0,0.0,0.0
376.4209364836684,0.0,0.0,109.435
976.931942120153,0.0,0.0,107.71500000000002
982.4517195072584,0.0,0.0,107.275
924.814028274532,0.0,0.0,108.875
1471.4718170878293,0.0,0.0,108.80000000000001
976.7449838819894,0.0,0.0,111.855
1439.5916622110726,0.0,0.0,117.10500000000002
804.3726750000001,0.0,0.0,126.18499999999999
595.7878970679232,0.0,0.0,135.68
0.0,0.0,0.0,136.11
908.2477970800508,0.0,0.0,134.17000000000002
1221.6903056820272,0.0,0.0,130.79
1320.8626313449172,0.0,0.0,125.415
1436.537203719582,0.0,0.0,117.46000000000002
1488.3285504136684,0.0,0.0,109.78
