DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
529721.4383457092,0.0,0.0,15236.160000000007,-514485.2783457092
631311.801797346,0.0,0.0,16519.560000000012,-614792.2417973459
543324.0794085177,0.0,0.0,15760.120000000003,-527563.9594085177
808886.4578030261,0.0,0.0,17209.52,-791676.937803026
675704.7477606653,0.0,0.0,16462.28,-659242.4677606652
631708.4054981789,0.0,0.0,15756.485792000014,-615951.919706179
528011.9350478039,0.0,0.0,14149.565792000005,-513862.36925580393
527076.9407171934,0.0,0.0,14904.040000000012,-512172.9007171934
524737.3790174229,0.0,0.0,15771.60579200002,-508965.7732254229
714633.0927374925,0.0,0.0,16641.48000000001,-697991.6127374925
734712.1078814013,0.0,0.0,16900.360000000015,-717811.7478814013
508399.6890188812,0.0,0.0,16430.320000000003,-491969.3690188812
698978.6098472632,0.0,0.0,16265.196581804656,-682713.4132654585
502508.02836225124,0.0,0.0,15142.051584000006,-487365.97677825124
425549.3552931455,0.0,0.0,14425.765792000002,-411123.5895011455
870037.5160710604,0.0,0.0,17208.485792000003,-852829.0302790605
542724.7010580022,0.0,0.0,17163.12000000001,-525561.5810580022
