DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
529721.4383457092,0.0,0.0,15236.160000000007,-514485.2783457092
631311.801797346,0.0,0.0,16519.560000000012,-614792.2417973459
543324.0794085177,0.0,0.0,15760.120000000003,-527563.9594085177
808886.4578030261,0.0,0.0,17209.52,-791676.937803026
675704.7477606653,0.0,0.0,16462.28,-659242.4677606652
631708.4054981789,0.0,0.0,15756.485792000014,-615951.919706179
528011.9350478039,0.0,0.0,14149.565792000005,-513862.36925580393
527076.9407171934,0.0,0.0,14904.040000000012,-512172.9007171934
524737.3790174229,0.0,0.0,15771.60579200002,-508965.7732254229
714633.0927374925,0.0,0.0,16641.48000000001,-697991.6127374925
734712.1078814013,0.0,0.0,16900.360000000015,-717811.7478814013
508399.6890188812,0.0,0.0,16430.320000000003,-491969.3690188812
698978.6098472632,0.0,0.0,16265.196581804656,-682713.4132654585
502508.02836225124,0.0,0.0,15142.051584000006,-487365.97677825124
425549.3552931455,0.0,0.0,14425.765792000002,-411123.5895011455
870037.5160710604,0.0,0.0,17208.485792000003,-852829.0302790605
542724.7010580022,0.0,0.0,17163.12000000001,-525561.5810580022
816261.5410539105,0.0,0.0,16021.171584000007,-800240.3694699105
679600.1029947966,0.0,0.0,14522.567457321577,-665077.535537475
653467.5337523713,0.0,0.0,17007.425764958407,-636460.107987413
543838.8962153445,0.0,0.0,15607.320000000007,-528231.5762153445
582498.2764563208,0.0,0.0,15767.357348958405,-566730.9191073624
763857.0658345071,0.0,0.0,16463.285792000017,-747393.7800425071
486664.02747394005,0.0,0.0,14964.405792000003,-471699.62168194004
523642.84351359506,0.0,0.0,14761.480000000003,-508881.3635135951
577935.6968453783,0.0,0.0,16618.480000000003,-561317.2168453783
984523.4105705246,0.0,0.0,15741.931584000004,-968781.4789865246
719814.7947642878,0.0,0.0,13906.959204564104,-705907.8355597237
557905.6044493901,0.0,0.0,15504.825764958405,-542400.7786844317
652670.0840813708,0.0,0.0,16123.560000000001,-636546.5240813708
