"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-03-08",1,0,"2019-03-08T08:00:00-00:00","2019-03-08T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-03-08",2,0,"2019-03-08T09:00:00-00:00","2019-03-08T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-03-08",3,0,"2019-03-08T10:00:00-00:00","2019-03-08T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-03-08",4,0,"2019-03-08T11:00:00-00:00","2019-03-08T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-03-08",5,0,"2019-03-08T12:00:00-00:00","2019-03-08T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-03-08",6,0,"2019-03-08T13:00:00-00:00","2019-03-08T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"7","2019-03-08",7,0,"2019-03-08T14:00:00-00:00","2019-03-08T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,71.56,"DAM",1
"8","2019-03-08",8,0,"2019-03-08T15:00:00-00:00","2019-03-08T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,487.2,"DAM",1
"9","2019-03-08",9,0,"2019-03-08T16:00:00-00:00","2019-03-08T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,976.83,"DAM",1
"10","2019-03-08",10,0,"2019-03-08T17:00:00-00:00","2019-03-08T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1191.28,"DAM",1
"11","2019-03-08",11,0,"2019-03-08T18:00:00-00:00","2019-03-08T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1195.98,"DAM",1
"12","2019-03-08",12,0,"2019-03-08T19:00:00-00:00","2019-03-08T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1125.54,"DAM",1
"13","2019-03-08",13,0,"2019-03-08T20:00:00-00:00","2019-03-08T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1044.85,"DAM",1
"14","2019-03-08",14,0,"2019-03-08T21:00:00-00:00","2019-03-08T22:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,912.13,"DAM",1
"15","2019-03-08",15,0,"2019-03-08T22:00:00-00:00","2019-03-08T23:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,813.67,"DAM",1
"16","2019-03-08",16,0,"2019-03-08T23:00:00-00:00","2019-03-09T00:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,737.19,"DAM",1
"17","2019-03-08",17,0,"2019-03-09T00:00:00-00:00","2019-03-09T01:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,508.31,"DAM",1
"18","2019-03-08",18,0,"2019-03-09T01:00:00-00:00","2019-03-09T02:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,150.35,"DAM",1
"19","2019-03-08",19,0,"2019-03-09T02:00:00-00:00","2019-03-09T03:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.03,"DAM",1
"20","2019-03-08",20,0,"2019-03-09T03:00:00-00:00","2019-03-09T04:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"21","2019-03-08",21,0,"2019-03-09T04:00:00-00:00","2019-03-09T05:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"22","2019-03-08",22,0,"2019-03-09T05:00:00-00:00","2019-03-09T06:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"23","2019-03-08",23,0,"2019-03-09T06:00:00-00:00","2019-03-09T07:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"24","2019-03-08",24,0,"2019-03-09T07:00:00-00:00","2019-03-09T08:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"25","2019-03-08",1,0,"2019-03-08T08:00:00-00:00","2019-03-08T09:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,558.49,"DAM",2
"26","2019-03-08",24,0,"2019-03-09T07:00:00-00:00","2019-03-09T08:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,335.12,"DAM",2
"27","2019-03-08",3,0,"2019-03-08T10:00:00-00:00","2019-03-08T11:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,592.14,"DAM",2
"28","2019-03-08",4,0,"2019-03-08T11:00:00-00:00","2019-03-08T12:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,597.19,"DAM",2
"29","2019-03-08",5,0,"2019-03-08T12:00:00-00:00","2019-03-08T13:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,599.82,"DAM",2
"30","2019-03-08",6,0,"2019-03-08T13:00:00-00:00","2019-03-08T14:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,598.08,"DAM",2
"31","2019-03-08",7,0,"2019-03-08T14:00:00-00:00","2019-03-08T15:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,588.34,"DAM",2
"32","2019-03-08",8,0,"2019-03-08T15:00:00-00:00","2019-03-08T16:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,536.65,"DAM",2
"33","2019-03-08",9,0,"2019-03-08T16:00:00-00:00","2019-03-08T17:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,472.53,"DAM",2
