"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-04-13",2,0,"2019-04-13T08:00:00-00:00","2019-04-13T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-04-13",3,0,"2019-04-13T09:00:00-00:00","2019-04-13T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-04-13",4,0,"2019-04-13T10:00:00-00:00","2019-04-13T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-04-13",5,0,"2019-04-13T11:00:00-00:00","2019-04-13T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-04-13",6,0,"2019-04-13T12:00:00-00:00","2019-04-13T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-04-13",7,0,"2019-04-13T13:00:00-00:00","2019-04-13T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,57.9,"DAM",1
"7","2019-04-13",8,0,"2019-04-13T14:00:00-00:00","2019-04-13T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,504.02,"DAM",1
"8","2019-04-13",9,0,"2019-04-13T15:00:00-00:00","2019-04-13T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1104.62,"DAM",1
"9","2019-04-13",10,0,"2019-04-13T16:00:00-00:00","2019-04-13T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1362.22,"DAM",1
"10","2019-04-13",11,0,"2019-04-13T17:00:00-00:00","2019-04-13T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1418.88,"DAM",1
"11","2019-04-13",12,0,"2019-04-13T18:00:00-00:00","2019-04-13T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1435.06,"DAM",1
"12","2019-04-13",13,0,"2019-04-13T19:00:00-00:00","2019-04-13T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1423.52,"DAM",1
"13","2019-04-13",14,0,"2019-04-13T20:00:00-00:00","2019-04-13T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1408.5,"DAM",1
