"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-04-04",2,0,"2019-04-04T08:00:00-00:00","2019-04-04T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-04-04",3,0,"2019-04-04T09:00:00-00:00","2019-04-04T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-04-04",4,0,"2019-04-04T10:00:00-00:00","2019-04-04T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-04-04",5,0,"2019-04-04T11:00:00-00:00","2019-04-04T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-04-04",6,0,"2019-04-04T12:00:00-00:00","2019-04-04T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-04-04",7,0,"2019-04-04T13:00:00-00:00","2019-04-04T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,3.08,"DAM",1
"7","2019-04-04",8,0,"2019-04-04T14:00:00-00:00","2019-04-04T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,156.31,"DAM",1
"8","2019-04-04",9,0,"2019-04-04T15:00:00-00:00","2019-04-04T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,450.84,"DAM",1
"9","2019-04-04",10,0,"2019-04-04T16:00:00-00:00","2019-04-04T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,722.68,"DAM",1
"10","2019-04-04",11,0,"2019-04-04T17:00:00-00:00","2019-04-04T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,851.68,"DAM",1
"11","2019-04-04",12,0,"2019-04-04T18:00:00-00:00","2019-04-04T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,844.49,"DAM",1
"12","2019-04-04",13,0,"2019-04-04T19:00:00-00:00","2019-04-04T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,844.6,"DAM",1
"13","2019-04-04",14,0,"2019-04-04T20:00:00-00:00","2019-04-04T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,817.92,"DAM",1
