"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-06-01",2,0,"2019-06-01T08:00:00-00:00","2019-06-01T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-06-01",3,0,"2019-06-01T09:00:00-00:00","2019-06-01T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-06-01",4,0,"2019-06-01T10:00:00-00:00","2019-06-01T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-06-01",5,0,"2019-06-01T11:00:00-00:00","2019-06-01T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-06-01",6,0,"2019-06-01T12:00:00-00:00","2019-06-01T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.09,"DAM",1
"6","2019-06-01",7,0,"2019-06-01T13:00:00-00:00","2019-06-01T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,257.93,"DAM",1
"7","2019-06-01",8,0,"2019-06-01T14:00:00-00:00","2019-06-01T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,858.68,"DAM",1
"8","2019-06-01",9,0,"2019-06-01T15:00:00-00:00","2019-06-01T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1250.03,"DAM",1
"9","2019-06-01",10,0,"2019-06-01T16:00:00-00:00","2019-06-01T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1365.12,"DAM",1
"10","2019-06-01",11,0,"2019-06-01T17:00:00-00:00","2019-06-01T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1401.5,"DAM",1
"11","2019-06-01",12,0,"2019-06-01T18:00:00-00:00","2019-06-01T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1408.15,"DAM",1
"12","2019-06-01",13,0,"2019-06-01T19:00:00-00:00","2019-06-01T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1404.78,"DAM",1
"13","2019-06-01",14,0,"2019-06-01T20:00:00-00:00","2019-06-01T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1377.75,"DAM",1
"14","2019-06-01",15,0,"2019-06-01T21:00:00-00:00","2019-06-01T22:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1315.73,"DAM",1
"15","2019-06-01",16,0,"2019-06-01T22:00:00-00:00","2019-06-01T23:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1260.14,"DAM",1
"16","2019-06-01",17,0,"2019-06-01T23:00:00-00:00","2019-06-02T00:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1149.38,"DAM",1
"17","2019-06-01",18,0,"2019-06-02T00:00:00-00:00","2019-06-02T01:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,907.37,"DAM",1
"18","2019-06-01",19,0,"2019-06-02T01:00:00-00:00","2019-06-02T02:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,535.69,"DAM",1
"19","2019-06-01",20,0,"2019-06-02T02:00:00-00:00","2019-06-02T03:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,149.94,"DAM",1
"20","2019-06-01",21,0,"2019-06-02T03:00:00-00:00","2019-06-02T04:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.65,"DAM",1
"21","2019-06-01",22,0,"2019-06-02T04:00:00-00:00","2019-06-02T05:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"22","2019-06-01",23,0,"2019-06-02T05:00:00-00:00","2019-06-02T06:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"23","2019-06-01",24,0,"2019-06-02T06:00:00-00:00","2019-06-02T07:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"24","2019-06-01",18,0,"2019-06-02T00:00:00-00:00","2019-06-02T01:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,533.99,"DAM",2
"25","2019-06-01",6,0,"2019-06-01T12:00:00-00:00","2019-06-01T13:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,426.19,"DAM",2
"26","2019-06-01",17,0,"2019-06-01T23:00:00-00:00","2019-06-02T00:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,445.27,"DAM",2
"27","2019-06-01",16,0,"2019-06-01T22:00:00-00:00","2019-06-01T23:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,322.7,"DAM",2
"28","2019-06-01",15,0,"2019-06-01T21:00:00-00:00","2019-06-01T22:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,220.16,"DAM",2
"29","2019-06-01",14,0,"2019-06-01T20:00:00-00:00","2019-06-01T21:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,154.73,"DAM",2
"30","2019-06-01",13,0,"2019-06-01T19:00:00-00:00","2019-06-01T20:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,120.14,"DAM",2
"31","2019-06-01",12,0,"2019-06-01T18:00:00-00:00","2019-06-01T19:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,106.68,"DAM",2
"32","2019-06-01",11,0,"2019-06-01T17:00:00-00:00","2019-06-01T18:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,108.99,"DAM",2
"33","2019-06-01",10,0,"2019-06-01T16:00:00-00:00","2019-06-01T17:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,129.04,"DAM",2
"34","2019-06-01",9,0,"2019-06-01T15:00:00-00:00","2019-06-01T16:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,176.59,"DAM",2
"35","2019-06-01",8,0,"2019-06-01T14:00:00-00:00","2019-06-01T15:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,253.16,"DAM",2
"36","2019-06-01",7,0,"2019-06-01T13:00:00-00:00","2019-06-01T14:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,343.69,"DAM",2
"37","2019-06-01",5,0,"2019-06-01T11:00:00-00:00","2019-06-01T12:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,490.5,"DAM",2
"38","2019-06-01",4,0,"2019-06-01T10:00:00-00:00","2019-06-01T11:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,530.33,"DAM",2
"39","2019-06-01",3,0,"2019-06-01T09:00:00-00:00","2019-06-01T10:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,560.85,"DAM",2
"40","2019-06-01",2,0,"2019-06-01T08:00:00-00:00","2019-06-01T09:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,590.67,"DAM",2
"41","2019-06-01",24,0,"2019-06-02T06:00:00-00:00","2019-06-02T07:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,786.28,"DAM",2
"42","2019-06-01",23,0,"2019-06-02T05:00:00-00:00","2019-06-02T06:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,724.43,"DAM",2
"43","2019-06-01",22,0,"2019-06-02T04:00:00-00:00","2019-06-02T05:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,663.99,"DAM",2
"44","2019-06-01",21,0,"2019-06-02T03:00:00-00:00","2019-06-02T04:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,624.98,"DAM",2
"45","2019-06-01",20,0,"2019-06-02T02:00:00-00:00","2019-06-02T03:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,593.95,"DAM",2
"46","2019-06-01",19,0,"2019-06-02T01:00:00-00:00","2019-06-02T02:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,569.98,"DAM",2
"47","2019-06-01",6,0,"2019-06-01T12:00:00-00:00","2019-06-01T13:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,18.94,"DAM",3
"48","2019-06-01",18,0,"2019-06-02T00:00:00-00:00","2019-06-02T01:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,4415.33,"DAM",3
"49","2019-06-01",5,0,"2019-06-01T11:00:00-00:00","2019-06-01T12:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",3
"50","2019-06-01",11,0,"2019-06-01T17:00:00-00:00","2019-06-01T18:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,7067.79,"DAM",3
"51","2019-06-01",4,0,"2019-06-01T10:00:00-00:00","2019-06-01T11:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",3
"52","2019-06-01",15,0,"2019-06-01T21:00:00-00:00","2019-06-01T22:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,6755.61,"DAM",3
"53","2019-06-01",3,0,"2019-06-01T09:00:00-00:00","2019-06-01T10:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.03,"DAM",3
"54","2019-06-01",10,0,"2019-06-01T16:00:00-00:00","2019-06-01T17:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,6636.98,"DAM",3
"55","2019-06-01",2,0,"2019-06-01T08:00:00-00:00","2019-06-01T09:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.03,"DAM",3
"56","2019-06-01",13,0,"2019-06-01T19:00:00-00:00","2019-06-01T20:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,7211.44,"DAM",3
"57","2019-06-01",24,0,"2019-06-02T06:00:00-00:00","2019-06-02T07:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.04,"DAM",3
"58","2019-06-01",9,0,"2019-06-01T15:00:00-00:00","2019-06-01T16:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,5685.62,"DAM",3
"59","2019-06-01",23,0,"2019-06-02T05:00:00-00:00","2019-06-02T06:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0.04,"DAM",3
"60","2019-06-01",16,0,"2019-06-01T22:00:00-00:00","2019-06-01T23:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,6332.35,"DAM",3
"61","2019-06-01",22,0,"2019-06-02T04:00:00-00:00","2019-06-02T05:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1.15,"DAM",3
"62","2019-06-01",8,0,"2019-06-01T14:00:00-00:00","2019-06-01T15:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,3689.14,"DAM",3
"63","2019-06-01",21,0,"2019-06-02T03:00:00-00:00","2019-06-02T04:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1.52,"DAM",3
"64","2019-06-01",12,0,"2019-06-01T18:00:00-00:00","2019-06-01T19:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,7208.88,"DAM",3
"65","2019-06-01",20,0,"2019-06-02T02:00:00-00:00","2019-06-02T03:00:00-00:00","SP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,507.38,"DAM",3
