"","OPR_DT","OPR_HR","OPR_INTERVAL","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","TRADING_HUB","RENEWABLE_TYPE","LABEL","XML_DATA_ITEM","MARKET_RUN_ID_POS","RENEW_POS","MW","MARKET_RUN_ID","GROUP"
"1","2019-08-29",2,0,"2019-08-29T08:00:00-00:00","2019-08-29T09:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"2","2019-08-29",3,0,"2019-08-29T09:00:00-00:00","2019-08-29T10:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"3","2019-08-29",4,0,"2019-08-29T10:00:00-00:00","2019-08-29T11:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"4","2019-08-29",5,0,"2019-08-29T11:00:00-00:00","2019-08-29T12:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"5","2019-08-29",6,0,"2019-08-29T12:00:00-00:00","2019-08-29T13:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"6","2019-08-29",7,0,"2019-08-29T13:00:00-00:00","2019-08-29T14:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,29.06,"DAM",1
"7","2019-08-29",8,0,"2019-08-29T14:00:00-00:00","2019-08-29T15:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,535.75,"DAM",1
"8","2019-08-29",9,0,"2019-08-29T15:00:00-00:00","2019-08-29T16:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1197.75,"DAM",1
"9","2019-08-29",10,0,"2019-08-29T16:00:00-00:00","2019-08-29T17:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1357.29,"DAM",1
"10","2019-08-29",11,0,"2019-08-29T17:00:00-00:00","2019-08-29T18:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1394.29,"DAM",1
"11","2019-08-29",12,0,"2019-08-29T18:00:00-00:00","2019-08-29T19:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1401.53,"DAM",1
"12","2019-08-29",13,0,"2019-08-29T19:00:00-00:00","2019-08-29T20:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1397.24,"DAM",1
"13","2019-08-29",14,0,"2019-08-29T20:00:00-00:00","2019-08-29T21:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1390.11,"DAM",1
"14","2019-08-29",15,0,"2019-08-29T21:00:00-00:00","2019-08-29T22:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1387.36,"DAM",1
"15","2019-08-29",16,0,"2019-08-29T22:00:00-00:00","2019-08-29T23:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1383.21,"DAM",1
"16","2019-08-29",17,0,"2019-08-29T23:00:00-00:00","2019-08-30T00:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1341.54,"DAM",1
"17","2019-08-29",18,0,"2019-08-30T00:00:00-00:00","2019-08-30T01:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,1138.71,"DAM",1
"18","2019-08-29",19,0,"2019-08-30T01:00:00-00:00","2019-08-30T02:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,529.28,"DAM",1
"19","2019-08-29",20,0,"2019-08-30T02:00:00-00:00","2019-08-30T03:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,55.17,"DAM",1
"20","2019-08-29",21,0,"2019-08-30T03:00:00-00:00","2019-08-30T04:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,4.8,"DAM",1
"21","2019-08-29",22,0,"2019-08-30T04:00:00-00:00","2019-08-30T05:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"22","2019-08-29",23,0,"2019-08-30T05:00:00-00:00","2019-08-30T06:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"23","2019-08-29",24,0,"2019-08-30T06:00:00-00:00","2019-08-30T07:00:00-00:00","NP15","Solar","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,2,0,"DAM",1
"24","2019-08-29",18,0,"2019-08-30T00:00:00-00:00","2019-08-30T01:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,929.32,"DAM",2
"25","2019-08-29",6,0,"2019-08-29T12:00:00-00:00","2019-08-29T13:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,947.45,"DAM",2
"26","2019-08-29",17,0,"2019-08-29T23:00:00-00:00","2019-08-30T00:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,882.17,"DAM",2
"27","2019-08-29",16,0,"2019-08-29T22:00:00-00:00","2019-08-29T23:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,832.38,"DAM",2
"28","2019-08-29",15,0,"2019-08-29T21:00:00-00:00","2019-08-29T22:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,783.87,"DAM",2
"29","2019-08-29",14,0,"2019-08-29T20:00:00-00:00","2019-08-29T21:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,722.4,"DAM",2
"30","2019-08-29",13,0,"2019-08-29T19:00:00-00:00","2019-08-29T20:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,682.1,"DAM",2
"31","2019-08-29",12,0,"2019-08-29T18:00:00-00:00","2019-08-29T19:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,661.59,"DAM",2
"32","2019-08-29",11,0,"2019-08-29T17:00:00-00:00","2019-08-29T18:00:00-00:00","NP15","Wind","Renewable Forecast Day Ahead","RENEW_FCST_DA_MW",1,1,689.96,"DAM",2
