Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,118.79500000000002
vehicle,1,2,0.0,0.0,114.905
vehicle,1,3,0.0,0.0,113.76
vehicle,1,4,0.0,0.0,116.305
vehicle,1,5,0.0,0.0,122.14
vehicle,1,6,0.0,0.0,129.34
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,141.345
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,152.225
vehicle,1,11,0.0,0.0,158.82999999999998
vehicle,1,12,0.0,0.0,166.675
vehicle,1,13,0.0,0.0,174.975
vehicle,1,14,0.0,0.0,182.81000000000003
vehicle,1,15,0.0,0.0,189.68000000000006
vehicle,1,16,0.0,0.0,195.15500000000003
vehicle,1,17,0.0,0.0,198.28771530127673
vehicle,1,18,0.0,0.0,196.4
vehicle,1,19,0.0,0.0,190.49500000000003
vehicle,1,20,0.0,0.0,182.995
vehicle,1,21,0.0,0.0,171.60000000000008
vehicle,1,22,0.0,0.0,155.65
vehicle,1,23,0.0,0.0,141.91377088999997
vehicle,1,24,0.0,0.0,131.79877089
