Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,110.19000000000001
vehicle,1,2,0.0,0.0,106.34500000000006
vehicle,1,3,0.0,0.0,104.075
vehicle,1,4,0.0,0.0,103.52999999999999
vehicle,1,5,0.0,0.0,103.69000000000004
vehicle,1,6,0.0,0.0,104.87500000000001
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,109.14499999999998
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,109.625
vehicle,1,11,0.0,0.0,111.64000000000004
vehicle,1,12,0.0,0.0,113.135
vehicle,1,13,0.0,0.0,115.295
vehicle,1,14,0.0,0.0,119.49500000000003
vehicle,1,15,0.0,0.0,125.66
vehicle,1,16,0.0,0.0,133.08500000000004
vehicle,1,17,0.0,0.0,139.83
vehicle,1,18,0.0,0.0,143.12
vehicle,1,19,0.0,0.0,143.17000000000004
vehicle,1,20,0.0,0.0,142.07000000000005
vehicle,1,21,0.0,0.0,136.20000000000005
vehicle,1,22,0.0,0.0,125.71
vehicle,1,23,0.0,0.0,116.33500000000002
vehicle,1,24,0.0,0.0,109.885
