DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
295024.99995952164,0.0,0.0,24224.982189647657,-270800.01776987396
296238.6138138339,0.0,0.0,24338.162056650217,-271900.4517571837
318890.83017243235,0.0,0.0,23727.680000000008,-295163.15017243236
410763.0016870791,0.0,1501.8499677117961,19528.080000000005,-389733.0717193673
431706.622011765,0.0,0.0,23376.72,-408329.90201176505
429787.56724113773,0.0,0.0,22479.560000000005,-407308.00724113773
462281.77625175635,0.0,0.0,21008.840000000004,-441272.9362517563
315660.9631534002,0.0,0.0,22765.06218964766,-292895.9009637526
612330.9985097807,0.0,0.0,22773.360000000008,-589557.6385097808
524521.4320784174,0.0,0.0,22640.482056650224,-501880.9500217672
485335.7371451104,0.0,0.0,26489.840000000004,-458845.89714511036
476459.8766810375,0.0,0.0,27115.440000000002,-449344.4366810375
473703.5681135184,356665.78640909155,0.0,25792.32,-91245.46170442685
0.0,0.0,0.0,0.0,0.0
485055.4423189751,0.0,0.0,27568.642056650213,-457486.8002623249
441212.3564942023,0.0,0.0,27106.0,-414106.3564942023
1439264.73249618,75828.01530889136,1963.0570216489932,23875.68,-1337597.9801656397
441744.8121333678,0.0,0.0,26240.320000000003,-415504.4921333678
572591.1868940914,0.0,0.0,22653.160000000003,-549938.0268940914
454591.601215714,0.0,0.0,23372.08,-431219.521215714
456908.7521409708,153592.97463699506,0.0,24105.96,-279209.8175039757
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,6553672.400156839,0.0,29859.96,6583532.360156839
0.0,0.0,0.0,0.0,0.0
468238.8311009281,322835.7445504508,0.0,27357.00000000001,-118046.08655047725
