Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,0.0
vehicle,1,2,0.0,0.0,6.02
vehicle,1,3,0.0,0.0,1.1179999999974344
vehicle,1,4,0.0,0.0,24.106463989485906
vehicle,1,5,0.0,0.0,3.01
vehicle,1,6,0.0,0.0,6.02
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,15.479999999999995
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,40.299
vehicle,1,11,0.0,0.0,39.779250000000005
vehicle,1,12,0.0,0.0,38.731
vehicle,1,13,0.0,0.0,38.130750000000006
vehicle,1,14,0.0,0.0,37.506
vehicle,1,15,0.0,0.0,37.17175
vehicle,1,16,0.0,0.0,37.52175000000002
vehicle,1,17,0.0,0.0,39.5675
vehicle,1,18,0.0,0.0,43.2845
vehicle,1,19,0.0,0.0,45.680249999999994
vehicle,1,20,0.0,0.0,45.08875
vehicle,1,21,0.0,0.0,44.33275000000001
vehicle,1,22,0.0,0.0,43.109500000000004
vehicle,1,23,0.0,0.0,41.27375
vehicle,1,24,0.0,0.0,38.8675
