Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,24.51
vehicle,1,2,0.0,0.0,9.03
vehicle,1,3,0.0,0.0,23.67646398948591
vehicle,1,4,0.0,0.0,12.04
vehicle,1,5,0.0,0.0,9.315730032931423
vehicle,1,6,0.0,0.0,12.04
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,40.68925
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,39.23675
vehicle,1,11,0.0,0.0,37.588249999999995
vehicle,1,12,0.0,0.0,36.11825
vehicle,1,13,0.0,0.0,35.34825
vehicle,1,14,0.0,0.0,34.846
vehicle,1,15,0.0,0.0,35.192499999999995
vehicle,1,16,0.0,0.0,36.10950000000002
vehicle,1,17,0.0,0.0,38.00125
vehicle,1,18,0.0,0.0,42.25375
vehicle,1,19,0.0,0.0,45.46675000000002
vehicle,1,20,0.0,0.0,45.144749999999995
vehicle,1,21,0.0,0.0,44.36425
vehicle,1,22,0.0,0.0,42.94150000000001
vehicle,1,23,0.0,0.0,40.9325
vehicle,1,24,0.0,0.0,38.8255
