Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6484.7809812829655,0.22405946081239317,577.92
vehicle,1,2,6522.066749853154,0.0,624.5478094870599
vehicle,1,3,6541.133869983273,0.0,802.3205923772266
vehicle,1,4,6561.31854237128,0.0,743.8747632577434
vehicle,1,5,6529.157962516288,0.0,5355.770487623831
vehicle,1,6,6430.945962516287,0.0,6607.890396151758
vehicle,1,7,6383.685057034851,0.0,0.0
vehicle,1,8,6104.789833153272,0.0,6619.932355512461
vehicle,1,9,6509.769999999999,0.0,0.0
vehicle,1,10,6831.769993306481,0.0,4452.4161666654645
vehicle,1,11,6910.1,0.0,5699.088883777011
vehicle,1,12,6952.402751556147,0.0,4689.070462588594
vehicle,1,13,6946.65,0.0,6984.151790592463
vehicle,1,14,6943.64,0.0,6556.81253678432
vehicle,1,15,6924.118000000001,0.0,7072.247003020211
vehicle,1,16,6336.05,0.0,7042.947061162751
vehicle,1,17,6479.67,0.0,6406.438292794021
vehicle,1,18,6170.07,0.0,7012.868893371006
vehicle,1,19,6612.1100000000015,0.0,7316.482105141164
vehicle,1,20,6352.820000000003,0.0,5004.125830676881
vehicle,1,21,6502.073000000007,0.0,5476.93916086977
vehicle,1,22,6277.014252335637,0.0,5314.432894040747
vehicle,1,23,6274.767934059749,0.0,11583.184491522312
vehicle,1,24,6052.438326485262,0.0,47477.42912813262
