Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6929.02,0.22405946081239317,576.0194894025794
vehicle,1,2,6916.98,0.0,1800.5044055848425
vehicle,1,3,6923.0,0.0,1175.6903590291909
vehicle,1,4,6923.0,0.0,1281.203154280426
vehicle,1,5,6843.880000000001,0.0,7219.483348049607
vehicle,1,6,6723.48,0.0,14179.630264407904
vehicle,1,7,6739.0798868895845,0.0,0.0
vehicle,1,8,6401.84,0.0,8501.237424518196
vehicle,1,9,6741.969999999998,0.0,0.0
vehicle,1,10,6862.8,0.0,9030.950635128453
vehicle,1,11,6962.560000000001,0.0,3351.510278021144
vehicle,1,12,7006.42,0.0,2948.2926522059356
vehicle,1,13,6978.9,0.0,5070.220357999979
vehicle,1,14,6978.04,0.0,13530.184253529897
vehicle,1,15,6937.619999999999,0.0,11878.890498418585
vehicle,1,16,6351.1,0.0,8385.152499797032
vehicle,1,17,6479.67,0.0,7969.611434894739
vehicle,1,18,6170.07,0.0,7386.170342989332
vehicle,1,19,6612.1100000000015,0.0,7145.998133400738
vehicle,1,20,6334.760000000004,0.0,6074.084439477181
vehicle,1,21,6653.82,0.0,6364.514121187277
vehicle,1,22,6572.258113110421,0.0,5727.73454118202
vehicle,1,23,6765.147,0.0,7456.571547938728
vehicle,1,24,6636.889015506467,0.0,27108.521028626776
