Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,27.09,0.0,43.53650000000002
vehicle,1,2,0.0,0.0,41.96675000000002
vehicle,1,3,3.01,0.0,41.356
vehicle,1,4,21.070000000000004,0.0,41.97550000000001
vehicle,1,5,30.10000000000001,0.0,43.755250000000004
vehicle,1,6,12.04,0.0,45.8465
vehicle,1,7,35.26,0.0,0.0
vehicle,1,8,36.63600000001446,0.0,50.11475
vehicle,1,9,21.070000000000004,0.0,0.0
vehicle,1,10,12.556000000001687,0.0,53.240249999999996
vehicle,1,11,41.67529976191961,0.0,54.68400000000001
vehicle,1,12,6.02,0.0,56.95725
vehicle,1,13,39.6460000000018,0.0,59.653999999999996
vehicle,1,14,29.239999999999995,0.0,62.03400000000001
vehicle,1,15,0.0,0.0,64.1095
vehicle,1,16,20.21,0.0,65.66525000000003
vehicle,1,17,6.407000000003254,0.0,66.30612658588443
vehicle,1,18,36.59300000001442,0.0,65.527
vehicle,1,19,954.6000000000405,0.0,63.72975
vehicle,1,20,900.3770000000094,0.0,61.52125
vehicle,1,21,172.30100000001303,0.0,57.760500000000036
vehicle,1,22,0.0,0.0,52.66800000000002
vehicle,1,23,0.0,0.0,48.40510500000002
vehicle,1,24,0.0,0.0,45.186055531007156
