Hour,pr_e,pr_fre_u,pr_fre_d
0,31.352393390000003,12.0,12.0
1,31.352393390000003,2.294995326,12.0
2,31.352393390000003,2.54298466,12.0
3,31.352393390000003,2.659467746,12.0
4,31.352393390000003,2.68314355,12.0
5,31.352393390000003,2.666851265,12.0
6,31.352393390000003,2.546643796,0.000611663
7,31.352393390000003,0.001065459,12.0
8,31.352393390000003,0.00127859,12.0
9,31.352393390000003,0.00127859,12.0
10,31.352393390000003,0.00127859,12.0
11,31.352393390000003,0.001332782,12.0
12,31.352393390000003,0.00127859,12.0
13,31.352393390000003,2.54298466,12.0
14,31.352393390000003,2.54298466,12.0
15,31.65455129,0.001332782,12.0
16,114.94502657,2.804380427,12.0
17,66.60263171,2.546643796,12.0
18,39.743377960000004,2.748044727,12.0
19,39.743377960000004,2.805455129,12.0
20,39.743377960000004,2.747848903,12.0
21,39.743377960000004,2.6911499780000003,12.0
22,39.743377960000004,2.546643796,12.0
23,39.743377960000004,2.805455129,12.0
