Hour,pr_e,pr_fre_u,pr_fre_d
0,43.4489331200948,2.6874675691847014,8.0
1,43.4489331200948,2.6870914922975584,8.0
2,43.4489331200948,2.6847350300649904,8.0
3,43.4489331200948,2.6853138229585367,8.0
4,43.4489331200948,2.6853193650087115,8.0
5,43.4489331200948,2.704443717493476,8.0
6,43.4489331200948,2.7246550398748832,0.0005486228111083897
7,43.4489331200948,3.064201474739951,8.0
8,43.4489331200948,2.5466437961516224,0.0009962192295314939
9,43.4489331200948,2.54717333503316,8.0
10,43.4489331200948,2.5429846599080306,8.0
11,43.4489331200948,2.5429846599080306,8.0
12,43.4489331200948,2.5429846599080306,8.0
13,43.4489331200948,2.5429846599080306,8.0
14,43.4489331200948,2.54717333503316,8.0
15,43.4489331200948,2.667376148505184,8.0
16,74.90481559186449,2.772386520102386,8.0
17,83.84930191051507,3.98489331200948,8.0
18,69.98519378096218,2.8392538256332465,8.0
19,43.4489331200948,3.0559846269698503,8.0
20,43.4489331200948,3.0119914469525906,8.0
21,43.4489331200948,2.8646738836889645,8.0
22,43.4489331200948,3.0559846269698503,8.0
23,43.4489331200948,3.0119914469525906,8.0
