Hour,pr_e,pr_fre_u,pr_fre_d
0,10.565275174532239,0.0049927166234056035,8.0
1,10.565275174532239,0.003450542553808297,8.0
2,10.565275174532239,0.0009785922106222782,8.0
3,10.565275174532239,0.00098460980635696,8.0
4,10.565275174532239,0.0009962192295314939,8.0
5,10.565275174532239,0.00098460980635696,8.0
6,10.565275174532239,0.0049927166234056035,0.0005031074178736212
7,10.565275174532239,0.0009962192295314939,8.0
8,10.565275174532239,0.0010654587888237882,0.0005663432964649272
9,10.565275174532239,0.0009962192295314939,8.0
10,10.565275174532239,0.0009962192295314939,8.0
11,10.565275174532239,0.0009962192295314939,8.0
12,10.565275174532239,0.0009962192295314939,8.0
13,10.565275174532239,0.0009962192295314939,8.0
14,10.565275174532239,0.0009962192295314939,8.0
15,10.565275174532239,0.0009962192295314939,8.0
16,10.565275174532239,0.0009962192295314939,8.0
17,10.565275174532239,0.0009962192295314939,8.0
18,10.565275174532239,0.0049927166234056035,8.0
19,26.54995326293332,2.294995326293332,8.0
20,26.54995326293332,0.002769180200234816,8.0
21,38.00307922426087,2.5429846599080306,8.0
22,66.21303791145498,3.440307922426088,8.0
23,66.21303791145498,3.440307922426088,8.0
