Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,16157.39895,0.0,98.19
vehicle,1,2,15828.013385547029,0.0,95.61
vehicle,1,3,16402.208025,0.0,94.4
vehicle,1,4,16372.830936,0.0,94.595
vehicle,1,5,16109.354633267625,0.0,96.15
vehicle,1,6,15726.534977999998,0.0,100.19500000000001
vehicle,1,7,15267.692826,0.0,0.0
vehicle,1,8,15945.392499340289,0.0,99.60000000000001
vehicle,1,9,18917.446407,0.0,0.0
vehicle,1,10,20498.213577000002,0.0,92.565
vehicle,1,11,21027.001179,0.0,90.11
vehicle,1,12,21249.427709999996,0.0,88.94
vehicle,1,13,21205.27808170491,0.0,88.815
vehicle,1,14,21527.572610845287,0.0,90.905
vehicle,1,15,20427.286974730705,0.0,94.985
vehicle,1,16,18662.617698509534,0.0,99.095
vehicle,1,17,16820.22776706157,0.0,108.32271530127672
vehicle,1,18,16351.839871366186,0.0,117.57000000000001
vehicle,1,19,18023.543556,0.0,126.105
vehicle,1,20,16761.727637999997,0.0,126.065
vehicle,1,21,17147.570010888598,0.0,120.57000000000001
vehicle,1,22,16014.33641257738,0.0,112.07000000000001
vehicle,1,23,9914.347864800004,0.0,104.02877089
vehicle,1,24,8612.049507682192,0.0,100.51377089
