netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
167.9084212818729,70.08534090000322,0.0,103.47
128.557028945521,39.169452,0.0,100.07000000000002
108.28456766666015,68.54654099999999,0.0,98.36
61.80342763778163,0.0,0.0,97.31
48.96181500000001,19.584726,0.0,98.62
68.54654099999999,127.30071900000343,0.0,105.74000000000005
138.33641442311887,58.754178,0.0,0.0
133.78431582566031,188.5729332000096,0.0,120.54500000000002
341.6061966850715,114.710538,0.0,0.0
387.58801417723487,48.961815000000016,0.0,117.22999999999996
464.2128788532622,121.42530120000835,0.0,113.70500000000006
438.73763515167855,85.33344900000014,0.0,112.915
663.1625410170739,92.327994,0.0,113.75500000000005
693.9492418065582,92.32799400000013,0.0,113.815
567.4507387573012,187.45380600000007,0.0,112.29
394.17032851933544,152.06140830000226,0.0,113.87000000000008
663.6186777051362,9.792363,0.0,118.27999999999999
0.0,114.710538,0.0,125.36
0.0,83.79464910000264,0.0,132.7650000000001
0.0,58.754178,0.0,131.675
0.0,78.338904,0.0,128.61
0.0,1692.5632646241952,0.0,123.46000000000002
5032.994800199974,3040.3636755445823,0.0,115.44000000000001
5583.045818999966,2630.978713813186,0.0,107.91277370595667
