Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,21.070000000000004,0.0,35.66499999999999
vehicle,1,2,15.050000000000004,0.0,34.78825
vehicle,1,3,9.03,0.0,34.0375
vehicle,1,4,9.03,0.0,33.97799999999999
vehicle,1,5,15.050000000000004,0.0,35.00175
vehicle,1,6,24.08,0.0,37.67925
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,39.1300000000098,0.0,43.86375000000001
vehicle,1,9,3.01,0.0,0.0
vehicle,1,10,20.984000000002524,0.0,42.731500000000004
vehicle,1,11,24.854000000003033,0.0,41.543250000000015
vehicle,1,12,12.04,0.0,40.47575000000002
vehicle,1,13,37.41,0.0,39.58675
vehicle,1,14,21.457000000003973,0.0,38.932249999999996
vehicle,1,15,3.01,0.0,39.4975
vehicle,1,16,31.39,0.0,41.01824999999998
vehicle,1,17,9.503000000003853,0.0,43.26
vehicle,1,18,12.04,0.0,46.69525000000003
vehicle,1,19,2340.4133083475917,0.0,48.070750000000004
vehicle,1,20,2389.288759358536,0.0,47.274499999999996
vehicle,1,21,0.0,0.0,45.77125000000001
vehicle,1,22,0.0,0.0,43.20925000000001
vehicle,1,23,0.0,0.0,39.903500000000015
vehicle,1,24,0.0,0.0,37.351200531007166
