Hour,pr_e,pr_fre_u,pr_fre_d
0,31.987186706185717,2.6668512645484324,10.0
1,31.987186706185717,2.6660749703112274,10.0
2,31.987186706185717,2.6660749703112274,10.0
3,31.987186706185717,2.6616694532098832,10.0
4,31.987186706185717,2.659482393782324,10.0
5,31.987186706185717,2.6638171251961857,10.0
6,31.987186706185717,2.6917885123843805,2.6613408089912403
7,31.987186706185717,2.7246550398748832,10.0
8,31.987186706185717,2.7020633280244097,2.6595900715582688
9,31.987186706185717,2.6863489075000864,10.0
10,31.987186706185717,2.6836834480486558,10.0
11,31.987186706185717,2.6863489075000864,10.0
12,31.987186706185717,2.6843548631021843,10.0
13,31.987186706185717,2.6668512645484324,10.0
14,31.987186706185717,2.6874675691847014,10.0
15,31.987186706185717,2.71904947731492,10.0
16,31.987186706185717,2.726786822502719,10.0
17,65.98804936483135,2.838718670618572,10.0
18,31.96754926256148,2.7726193490191693,10.0
19,31.080447269549232,2.748044726954923,10.0
20,30.868279843030912,2.7268279843030907,10.0
21,30.801779035951956,2.7079687948625755,10.0
22,30.801779035951956,2.6853193650087115,10.0
23,30.801779035951956,2.6638171251961857,10.0
