Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,8514.0,0.0,28.727788204990453
vehicle,1,2,8514.0,0.0,127.76996943537577
vehicle,1,3,8514.0,0.0,4.149344119151976
vehicle,1,4,8514.0,0.0,409.26484240399697
vehicle,1,5,8428.86,0.0,12932.590347157045
vehicle,1,6,8054.134022633746,0.0,19757.434745353243
vehicle,1,7,7853.809155092596,0.0,0.0
vehicle,1,8,7374.390260416669,0.0,11947.195178651353
vehicle,1,9,7966.986692386832,0.0,0.0
vehicle,1,10,7932.969135802469,0.0,9173.392483281361
vehicle,1,11,7912.716998456791,0.0,486.2547933650372
vehicle,1,12,7889.906427469136,0.0,96.79909913243507
vehicle,1,13,7816.171712962966,0.0,139.9712489925444
vehicle,1,14,7506.805625,0.0,20179.75644241092
vehicle,1,15,7681.286419753088,0.0,19204.24283618927
vehicle,1,16,7171.205555555555,0.0,8710.51771123858
vehicle,1,17,7505.634074074076,0.0,6722.436097177412
vehicle,1,18,7214.096728395063,0.0,5554.322780859202
vehicle,1,19,7970.940524691358,0.0,6003.653268488178
vehicle,1,20,7576.00012345679,0.0,5468.5385877810895
vehicle,1,21,8288.994094650208,0.0,5769.973298156892
vehicle,1,22,8122.515856481482,0.0,5984.879054512238
vehicle,1,23,8429.52515625,0.0,5728.6103263399245
vehicle,1,24,8514.0,0.0,50131.36414991266
