DemandCost,GenerationRevenue,RegUpRev,RegDownRev,RevenueTotal
490650.48630964395,0.0,0.0,15742.120000000008,-474908.36630964396
541321.0762778553,0.0,0.0,15087.68,-526233.3962778553
460589.58135284716,0.0,0.0,14637.960000000008,-445951.62135284714
492923.674885178,0.0,0.0,16167.594082412086,-476756.0808027659
505723.5784113736,0.0,0.0,16440.0,-489283.5784113736
509097.9744284536,0.0,0.0,16184.0,-492913.9744284536
514514.5383809362,0.0,0.0,16269.480000000001,-498245.0583809362
530761.7278325787,0.0,0.0,15793.171584000005,-514968.5562485787
680549.7934828637,0.0,0.0,14353.605792,-666196.1876908637
640655.1072336519,0.0,0.0,14708.160000000005,-625946.9472336519
549584.6859374946,0.0,0.0,16026.280000000006,-533558.4059374946
587318.9233469989,0.0,0.0,16617.800000000003,-570701.1233469988
517307.28405579546,0.0,0.0,16898.049392000008,-500409.23466379545
522639.8105003996,0.0,0.0,16478.08,-506161.7305003996
