Hour,pr_e,pr_fre_u,pr_fre_d
0,31.98282520753049,2.7200231321570865,0.000990372257815226
1,31.98282520753049,2.704443717493476,0.0009785922106222782
2,31.98282520753049,2.7029221818511573,0.0009785922106222782
3,31.98282520753049,2.71904947731492,0.0009785922106222782
4,31.98282520753049,2.7246550398748832,0.00098460980635696
5,31.98282520753049,2.837468286457417,8.0
6,31.98282520753049,2.837468286457417,0.0010123572919188203
7,31.98282520753049,2.6594677462018343,8.0
8,31.98282520753049,2.5429846599080306,0.0010654587888237882
9,31.98282520753049,0.002079945380291471,8.0
10,31.98282520753049,0.0015046772552772415,8.0
11,31.98282520753049,0.0015046772552772415,8.0
12,31.98282520753049,0.0015046772552772415,8.0
13,31.98282520753049,0.0015046772552772415,8.0
14,31.98282520753049,0.0015046772552772415,8.0
15,31.98282520753049,0.00186112322224073,8.0
16,31.98282520753049,2.659482393782324,8.0
17,31.98282520753049,2.837468286457417,8.0
18,31.98282520753049,2.837468286457417,8.0
19,31.98282520753049,2.837468286457417,8.0
20,59.75677719245546,2.8382825207530487,8.0
21,59.75677719245546,2.8382825207530487,8.0
22,31.97468286457417,2.837468286457417,8.0
23,31.97468286457417,2.837468286457417,8.0
