Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,196.59600000000057,0.0,38.03450000000001
vehicle,1,2,123.15200000001018,0.0,36.8305
vehicle,1,3,79.85100000000168,0.0,36.49100000000001
vehicle,1,4,90.6870000000012,0.0,36.48225
vehicle,1,5,147.31800000000345,0.0,37.4255
vehicle,1,6,154.80000000000038,0.0,38.941
vehicle,1,7,106.29599999999833,0.0,0.0
vehicle,1,8,0.0,0.0,43.12525000000001
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,41.17925
vehicle,1,11,0.0,0.0,40.50550000000001
vehicle,1,12,0.0,0.0,39.17025
vehicle,1,13,0.0,0.0,38.3705
vehicle,1,14,0.0,0.0,38.40725000000001
vehicle,1,15,0.0,0.0,39.36275
vehicle,1,16,0.0,0.0,40.25525000000002
vehicle,1,17,0.0,0.0,42.061921212050194
vehicle,1,18,0.0,0.0,46.21225000000003
vehicle,1,19,3.0100000000000375,0.0,0.0
vehicle,1,20,0.0,0.0,49.85575000000001
vehicle,1,21,0.0,0.0,49.07175
vehicle,1,22,0.39529976191960847,0.0,46.6515
vehicle,1,23,0.0,0.0,43.35100000000001
vehicle,1,24,0.0,0.0,40.54225
