Hour,pr_e,pr_fre_u,pr_fre_d
0,34.53486432,2.691788512,12.0
1,34.53486432,2.685319365,12.0
2,34.53486432,2.683683448,12.0
3,34.53486432,2.6843548630000003,12.0
4,34.53486432,2.687467569,12.0
5,34.53486432,2.7200231319999997,12.0
6,34.53486432,2.785235329,2.659590072
7,34.53486432,2.702063328,12.0
8,33.5859793,2.667376149,12.0
9,33.5859793,2.660691992,12.0
10,33.5859793,2.547173335,12.0
11,33.5859793,2.547173335,12.0
12,33.5859793,2.546643796,12.0
13,33.5859793,2.546643796,12.0
14,33.5859793,2.659482394,12.0
15,33.5859793,2.6617541730000003,12.0
16,33.69616698,2.700680311,12.0
17,35.351629700000004,3.17516297,12.0
18,59.31182267,3.17516297,12.0
19,59.31182267,3.17516297,12.0
20,35.09289494,3.0640186480000002,12.0
21,35.09289494,3.1492894939999996,12.0
22,32.26804011,2.785235329,12.0
23,32.26804011,2.726008249,12.0
