Hour,pr_e,pr_fre_u,pr_fre_d
0,44.20920985,2.785235329,10.0
1,44.20920985,2.748044727,10.0
2,44.20920985,2.737112865,10.0
3,44.20920985,2.737252873,10.0
4,44.20920985,2.7829619219999997,10.0
5,44.20920985,2.918034304,10.0
6,44.20920985,4.060920985,10.0
7,40.947189460000004,3.734718946,10.0
8,40.947189460000004,2.703915727,10.0
9,40.947189460000004,2.6843548630000003,10.0
10,40.947189460000004,2.68314355,10.0
11,40.947189460000004,2.668058799,10.0
12,40.947189460000004,2.667638754,10.0
13,40.947189460000004,2.667376149,10.0
14,40.947189460000004,2.667638754,10.0
15,40.947189460000004,2.686903016,10.0
16,59.31218774,4.206808768,10.0
17,65.9883258,5.30873453,10.0
18,65.97535231,5.30873453,10.0
19,65.97322167,5.30873453,10.0
20,65.96816455,5.30873453,10.0
21,65.96367214,5.30873453,10.0
22,57.557345299999994,4.411699743,10.0
23,48.58699743,3.1052307289999996,10.0
