Hour,pr_e,pr_fre_u,pr_fre_d
0,30.457377440000002,2.660691992,12.0
1,30.457377440000002,2.546643796,12.0
2,30.457377440000002,2.546643796,12.0
3,30.457377440000002,2.660539992,12.0
4,30.457377440000002,2.663817125,12.0
5,30.457377440000002,2.66607497,12.0
6,30.457377440000002,2.685737744,2.661669453
7,30.21669453,2.660691992,12.0
8,30.21669453,2.547173335,12.0
9,30.21669453,2.547173335,12.0
10,30.21669453,2.659467746,12.0
11,30.21669453,2.659467746,12.0
12,30.21669453,2.659482394,12.0
13,30.21669453,2.659590072,12.0
14,30.21669453,2.660198172,12.0
15,30.21669453,2.661669453,12.0
16,31.991202750000003,2.837748565,12.0
17,31.991202750000003,2.726827984,12.0
18,59.756777189999994,3.4403079219999997,12.0
19,65.95027123999999,3.4403079219999997,12.0
20,38.003079220000004,2.725622051,12.0
21,30.66293191,2.7062931910000003,12.0
22,30.48605573,2.687091492,12.0
23,30.48605573,2.667376149,12.0
