Hour,pr_e,pr_fre_u,pr_fre_d
0,43.48694596,12.0,12.0
1,43.48694596,2.747848903,12.0
2,43.48694596,2.737112865,12.0
3,43.48694596,2.737252873,12.0
4,43.48694596,2.7829619219999997,12.0
5,43.48694596,2.9175301019999997,12.0
6,43.48694596,3.988694596,12.0
7,38.00315258,3.440315258,12.0
8,37.97718237,2.687091492,12.0
9,37.97718237,2.683683448,12.0
10,37.97718237,2.68314355,12.0
11,37.97718237,2.668058799,12.0
12,37.97718237,2.667638754,12.0
13,37.97718237,2.667638754,12.0
14,37.97718237,2.667638754,12.0
15,37.97718237,2.685319365,12.0
16,59.31182267,5.30873453,12.0
17,65.98717699,5.30873453,12.0
18,65.97322167,5.30873453,12.0
19,65.9687994,5.30873453,12.0
20,65.96594786,5.30873453,12.0
21,65.95531377,5.30873453,12.0
22,56.27418213,5.180418213,12.0
23,48.58699743,3.0934864319999997,12.0
