Hour,pr_e,pr_fre_u,pr_fre_d
0,30.48605573,2.547173335,12.0
1,30.48605573,2.546643796,12.0
2,30.48605573,2.546643796,12.0
3,30.48605573,2.546643796,12.0
4,30.48605573,2.661340809,12.0
5,30.48605573,2.660691992,12.0
6,30.48605573,2.6886055730000002,2.663817125
7,30.273761490000002,2.667376149,12.0
8,30.273761490000002,2.659482394,12.0
9,30.273761490000002,2.659482394,12.0
10,30.273761490000002,2.659482394,12.0
11,30.273761490000002,2.6595629869999997,12.0
12,30.273761490000002,2.659590072,12.0
13,30.273761490000002,2.660198172,12.0
14,30.273761490000002,2.660691992,12.0
15,30.273761490000002,2.666538261,12.0
16,30.48605573,2.6886055730000002,12.0
17,30.490312560000003,2.6890312560000003,12.0
18,59.756777189999994,2.839120275,12.0
19,65.9687994,2.839120275,12.0
20,31.991202750000003,2.719148989,12.0
21,31.962337650000002,2.702063328,12.0
22,31.962337650000002,2.68473503,12.0
23,31.962337650000002,2.66607497,12.0
