Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,5527.5,0.0,5413.998698070709
vehicle,1,2,5544.0,0.0,5456.665557110986
vehicle,1,3,5544.0,0.0,5565.88607136496
vehicle,1,4,5537.136534899016,0.0,5459.621860306972
vehicle,1,5,5445.0,0.0,5324.493636307942
vehicle,1,6,5346.0,0.0,5309.198795804938
vehicle,1,7,5412.0,0.0,5240.9573792712845
vehicle,1,8,5098.499999999999,0.0,5126.003359539942
vehicle,1,9,5049.0,0.0,5276.901444444455
vehicle,1,10,4916.999999999999,0.0,5120.711729753973
vehicle,1,11,4669.500000000001,0.0,4803.576667820965
vehicle,1,12,4785.0,0.0,4987.195923937348
vehicle,1,13,4785.0,0.0,4980.906223587485
vehicle,1,14,4834.499999999999,0.0,5101.656545270248
vehicle,1,15,4662.548933556998,0.0,4923.316574944017
vehicle,1,16,4620.0,0.0,4771.449925925924
vehicle,1,17,4543.65104697997,0.0,4957.133333333334
vehicle,1,18,4405.5,0.0,4861.818944061726
vehicle,1,19,4801.5,0.0,5239.575
vehicle,1,20,4818.0,0.0,5081.943348273883
vehicle,1,21,4747.214031319979,0.0,5353.32600000001
vehicle,1,22,4906.14854974017,0.0,5601.636606512434
vehicle,1,23,5169.836531543981,0.0,5927.128721991322
vehicle,1,24,4519.484191383776,0.0,6058.147222222233
