Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,13.3299999999998
vehicle,1,2,0.0,0.0,48.74310170227208
vehicle,1,3,0.0,0.0,123.96835457926043
vehicle,1,4,0.0,0.0,86.34400000000004
vehicle,1,5,0.0,0.0,87.20400000000032
vehicle,1,6,0.0,0.0,111.13006310678625
vehicle,1,7,0.0,0.0,73.18604443099932
vehicle,1,8,0.0,0.0,70.8201181365058
vehicle,1,9,0.0,0.0,79.722
vehicle,1,10,0.0,0.0,183.5750649542151
vehicle,1,11,0.0,0.0,141.1079929788597
vehicle,1,12,0.0,0.0,234.8229999999997
vehicle,1,13,0.0,0.0,421.199528905994
vehicle,1,14,0.0,0.0,313.9014078591821
vehicle,1,15,0.0,0.0,329.0395129555213
vehicle,1,16,0.0,0.0,414.7206666666667
vehicle,1,17,0.0,0.0,547.3998629675208
vehicle,1,18,0.0,0.0,318.1139999999998
vehicle,1,19,0.0,0.0,338.9176436891063
vehicle,1,20,0.0,0.0,362.3712051458928
vehicle,1,21,0.0,0.0,568.9241090212812
vehicle,1,22,0.0,0.0,625.0406302478892
vehicle,1,23,0.0,0.0,620.1216875196718
vehicle,1,24,0.0,0.0,692.8160000000009
