Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6303.0,0.0,5917.999999999999
vehicle,1,2,6278.595871826006,0.0,5890.91873441999
vehicle,1,3,6319.5,0.0,5921.500000000001
vehicle,1,4,6288.646101706987,0.0,5923.5
vehicle,1,5,6289.666417949509,0.0,5853.500000000001
vehicle,1,6,6303.0,0.0,5835.6
vehicle,1,7,6146.260258778052,0.0,5819.200000000001
vehicle,1,8,5913.570724033018,0.0,5812.4000000000015
vehicle,1,9,6028.208633495012,0.0,5954.800000000001
vehicle,1,10,5539.44565155,0.0,5888.1
vehicle,1,11,5004.930534100047,0.0,5669.266666666667
vehicle,1,12,4927.445049984,0.0,5436.9
vehicle,1,13,4702.817935697531,0.0,5150.841666666666
vehicle,1,14,4412.752109300018,0.0,5076.727111111115
vehicle,1,15,3853.4111241819865,0.0,4930.686000000001
vehicle,1,16,2873.9565574055478,0.0,4795.734378506412
vehicle,1,17,2309.7754496995303,0.0,5060.027818497779
vehicle,1,18,4554.0,0.0,5093.651257526611
vehicle,1,19,4950.0,0.0,5406.523361084534
vehicle,1,20,5115.000000000001,0.0,5313.592666666671
vehicle,1,21,5494.5,0.0,5479.700000000001
vehicle,1,22,5837.454764940985,0.0,5815.3
vehicle,1,23,6143.974711848983,0.0,6087.0
vehicle,1,24,5796.860014216038,0.0,6177.5
