Hour,pr_e,pr_fre_u,pr_fre_d
0,32.90245389911629,2.699937345458107,8.0
1,32.90245389911629,8.0,8.0
2,32.90245389911629,2.667376148505184,8.0
3,32.90245389911629,2.6660749703112274,8.0
4,32.90245389911629,2.6660749703112274,8.0
5,32.90245389911629,2.6660749703112274,8.0
6,32.90245389911629,2.6829038174265727,8.0
7,32.90245389911629,2.6853193650087115,8.0
8,32.90245389911629,2.66175417304156,8.0
9,32.90245389911629,2.659482393782324,8.0
10,32.90245389911629,2.5466437961516224,8.0
11,32.90245389911629,2.5466437961516224,8.0
12,32.90245389911629,2.5466437961516224,8.0
13,32.90245389911629,2.54717333503316,8.0
14,32.90245389911629,2.6613408089912403,8.0
15,32.90245389911629,2.6853138229585367,8.0
16,32.90245389911629,2.7260082489679984,8.0
17,59.31182266957629,2.996812418621412,8.0
18,59.291361470598616,2.996812418621412,8.0
19,33.56812418621412,2.881397436470179,8.0
20,33.56812418621412,2.7852353291355563,8.0
21,33.56812418621412,2.726776612014443,8.0
22,33.56812418621412,2.7006803108336865,8.0
23,33.56812418621412,2.6870914922975584,8.0
