Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6300.36,0.0,754.290157188399
vehicle,1,2,6300.36,0.0,533.7880562255682
vehicle,1,3,6300.36,0.0,575.7226438984144
vehicle,1,4,6300.36,0.0,1119.4419644687687
vehicle,1,5,6215.22,0.0,4812.409578229163
vehicle,1,6,5988.18,0.0,7858.817510439636
vehicle,1,7,5888.85,0.0,0.0
vehicle,1,8,5690.19,0.0,4475.105658084249
vehicle,1,9,6428.07,0.0,4324.221686319271
vehicle,1,10,6797.01,0.0,4377.570886995829
vehicle,1,11,6797.01,0.0,4619.884840600543
vehicle,1,12,6598.3499999999985,0.0,4792.529838406999
vehicle,1,13,6598.3499999999985,0.0,6705.526408223901
vehicle,1,14,6307.431647744925,0.0,5334.859946930865
vehicle,1,15,6201.03,0.0,6299.60190177015
vehicle,1,16,5566.928263728304,0.0,6340.761775364689
vehicle,1,17,5973.99,0.0,5361.782513340732
vehicle,1,18,5817.9,0.0,6789.151797779279
vehicle,1,19,6215.22,0.0,6737.953008498485
vehicle,1,20,5988.18,0.0,5532.868728759928
vehicle,1,21,6243.6,0.0,7258.410366673006
vehicle,1,22,6073.32,0.0,5432.366287141189
vehicle,1,23,6142.233690632556,0.0,10672.776641322751
vehicle,1,24,6031.458844598255,0.0,41648.15645396314
