Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,5346.0,0.0,4991.113293601928
vehicle,1,2,5338.433777999014,0.0,5071.523254497244
vehicle,1,3,5329.5,0.0,5043.924253689162
vehicle,1,4,5346.0,0.0,4963.3930033440065
vehicle,1,5,5346.0,0.0,5042.698026083478
vehicle,1,6,5098.499999999999,0.0,4925.059760370939
vehicle,1,7,5015.999999999999,0.0,5223.405864653334
vehicle,1,8,4987.721396856999,0.0,5224.394836235954
vehicle,1,9,5280.0,0.0,5424.966666666667
vehicle,1,10,4851.000000000001,0.0,5025.098708724697
vehicle,1,11,4801.5,0.0,5075.49944288904
vehicle,1,12,4190.842107920963,0.0,4458.0154769929995
vehicle,1,13,4132.973999999991,0.0,4266.355710161162
vehicle,1,14,4587.0,0.0,4904.6006245678855
vehicle,1,15,4240.5,0.0,4679.5
vehicle,1,16,3828.0,0.0,4246.182327073387
vehicle,1,17,3799.9383422819724,0.0,4409.397830430719
vehicle,1,18,3877.5,0.0,4285.4845683923795
vehicle,1,19,4174.5,0.0,4629.422956505508
vehicle,1,20,4438.5,0.0,4892.341029306332
vehicle,1,21,4504.5,0.0,4933.455794307453
vehicle,1,22,4726.992825143982,0.0,5172.037713332141
vehicle,1,23,4577.783999999995,0.0,5634.5
vehicle,1,24,4035.534077041845,0.0,5907.82430017323
