Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,2.4738507724824625,80.79699999999943
vehicle,1,2,0.0,0.0,52.08699911784058
vehicle,1,3,0.0,0.0,86.04632422144454
vehicle,1,4,0.0,0.0,76.23899999999949
vehicle,1,5,0.0,0.0,55.38399999999995
vehicle,1,6,0.0,0.0,82.21600000000018
vehicle,1,7,0.0,0.0,83.76399999999936
vehicle,1,8,0.0,0.0,116.11366805918249
vehicle,1,9,0.0,3.01,122.17295266987547
vehicle,1,10,0.0,0.0,254.73814666696438
vehicle,1,11,0.0,0.0,364.9825596692338
vehicle,1,12,0.0,0.0,188.27821901998527
vehicle,1,13,0.0,0.0,433.3769567408742
vehicle,1,14,0.0,0.0,283.70167903455894
vehicle,1,15,0.0,0.0,289.78528044348616
vehicle,1,16,0.0,0.0,275.04802686351866
vehicle,1,17,0.0,0.0,266.1911873177563
vehicle,1,18,0.0,0.0,393.38751733729544
vehicle,1,19,0.0,0.0,621.3234830770172
vehicle,1,20,0.0,0.0,396.20199999999903
vehicle,1,21,0.0,0.0,613.7819999999999
vehicle,1,22,0.0,0.0,492.60800000000023
vehicle,1,23,0.0,0.0,701.5536989452639
vehicle,1,24,0.0,0.0,474.14114645581066
