Hour,pr_e,pr_fre_u,pr_fre_d
0,31.65455129,12.0,12.0
1,31.65455129,2.685319365,12.0
2,31.65455129,2.683683448,12.0
3,31.65455129,2.667638754,12.0
4,31.65455129,2.6829038169999997,12.0
5,31.65455129,2.68473503,12.0
6,31.65455129,2.6890312560000003,2.546643796
7,31.65455129,2.6863489080000003,12.0
8,31.65455129,2.659590072,12.0
9,31.65455129,2.54298466,12.0
10,31.65455129,2.54298466,12.0
11,31.65455129,2.54298466,12.0
12,31.65455129,2.54298466,12.0
13,31.65455129,2.54298466,12.0
14,31.65455129,2.659590072,12.0
15,31.65455129,2.663817125,12.0
16,31.65455129,2.6890312560000003,12.0
17,31.65455129,2.8045022630000003,12.0
18,32.41661412,2.8816614119999997,12.0
19,32.41661412,2.8045022630000003,12.0
20,32.41661412,2.748044727,12.0
21,32.41661412,2.72465504,12.0
22,32.41661412,2.699937345,12.0
23,32.41661412,2.6843548630000003,12.0
