Hour,pr_e,pr_fre_u,pr_fre_d
0,31.977485650000002,2.666538261,12.0
1,31.977485650000002,2.659590072,12.0
2,31.977485650000002,2.54298466,12.0
3,31.977485650000002,2.54298466,12.0
4,31.977485650000002,2.547173335,12.0
5,31.977485650000002,2.659590072,12.0
6,31.977485650000002,2.837748565,2.660691992
7,30.265382610000003,2.666538261,12.0
8,30.21340809,2.546643796,12.0
9,30.21340809,2.546643796,12.0
10,30.21340809,2.546643796,12.0
11,30.21340809,2.546643796,12.0
12,30.21340809,2.547173335,12.0
13,30.21340809,2.660691992,12.0
14,30.21340809,2.660691992,12.0
15,30.21340809,2.661340809,12.0
16,30.21340809,2.661340809,12.0
17,31.987799470000002,2.838779947,12.0
18,59.756777189999994,2.838779947,12.0
19,65.95673617,2.838779947,12.0
20,31.987799470000002,2.7062931910000003,12.0
21,31.987799470000002,2.6890312560000003,12.0
22,30.457377440000002,2.6843548630000003,12.0
23,30.457377440000002,2.663817125,12.0
