Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,5742.0,0.0,5312.995734250893
vehicle,1,2,5742.0,0.0,5537.006899602899
vehicle,1,3,5742.0,0.0,5279.293464205982
vehicle,1,4,5742.0,0.0,5347.165363289179
vehicle,1,5,5742.0,0.0,5350.6995553195065
vehicle,1,6,5709.0,0.0,5409.10069891102
vehicle,1,7,5593.5,0.0,5639.95405868547
vehicle,1,8,4933.500000000001,0.0,5103.162308984016
vehicle,1,9,4652.999999999999,0.0,4868.576000000001
vehicle,1,10,4323.0,0.0,4870.096529145624
vehicle,1,11,4121.18098973301,0.0,4585.271731491801
vehicle,1,12,3805.7964255455213,0.0,4460.9519371798615
vehicle,1,13,3633.7610516200493,0.0,4343.565741542346
vehicle,1,14,3483.2600459255073,0.0,4333.0833241896025
vehicle,1,15,2938.4023195691684,0.0,4544.015985036946
vehicle,1,16,3960.0,0.0,4221.573740622009
vehicle,1,17,4108.499999999999,0.0,4427.669146183347
vehicle,1,18,4228.5042477789875,0.0,4435.558462131152
vehicle,1,19,4587.0,0.0,4939.024601047105
vehicle,1,20,4587.0,0.0,4805.54967212751
vehicle,1,21,4910.006796260965,0.0,5337.800000000001
vehicle,1,22,5110.233010266989,0.0,5379.657214262137
vehicle,1,23,5440.520547898974,0.0,5872.759333333334
vehicle,1,24,5150.087248129692,0.0,6121.1929316203095
