Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,6751.86,0.0,2627.9632656886283
vehicle,1,2,6751.86,0.0,2900.711650490762
vehicle,1,3,6751.86,0.0,1461.5446630005622
vehicle,1,4,6751.86,0.0,1821.4799999999993
vehicle,1,5,6666.72,0.0,4436.284525944005
vehicle,1,6,6439.68,0.0,9407.891626394588
vehicle,1,7,6447.85,0.0,0.0
vehicle,1,8,5797.69,0.0,4913.221580808416
vehicle,1,9,6262.520000000001,0.0,4472.248247356941
vehicle,1,10,6328.928636671097,0.0,5045.530501724788
vehicle,1,11,6320.871,0.0,5628.434431164901
vehicle,1,12,6369.59,0.0,5850.445514487256
vehicle,1,13,6173.51,0.0,5261.109978803529
vehicle,1,14,6068.16,0.0,5308.708167143425
vehicle,1,15,6241.02,0.0,5795.6599569983
vehicle,1,16,6039.35,0.0,5627.201077433673
vehicle,1,17,6078.91,0.0,6249.53847614404
vehicle,1,18,5871.65,0.0,6718.997524584872
vehicle,1,19,6419.47,0.0,6745.64864854868
vehicle,1,20,6431.510000000001,0.0,6083.680581530734
vehicle,1,21,6745.190163742361,0.0,4784.495854810911
vehicle,1,22,6589.739223202408,0.0,6205.280088235055
vehicle,1,23,6651.524363328904,0.0,11068.933861348498
vehicle,1,24,6683.670847891216,0.0,38283.27121611429
