Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,4139.9297479035,0.0,28.787757640366227
vehicle,1,2,2785.8123768436094,0.0,127.71000000000004
vehicle,1,3,2785.8123768436094,0.0,127.71000000000004
vehicle,1,4,3574.7690748797195,0.0,127.71000000000004
vehicle,1,5,2294.925729519472,0.0,127.71000000000004
vehicle,1,6,2659.7815384416895,0.0,127.71000000000004
vehicle,1,7,2090.2337943295233,0.0,127.71000000000004
vehicle,1,8,2797.785640594763,0.0,127.71000000000004
vehicle,1,9,1642.4635951799726,0.0,127.71000000000008
vehicle,1,10,2217.5537573600573,0.0,127.71000000000004
vehicle,1,11,380.57472273284077,0.0,127.71000000000004
vehicle,1,12,852.5520922658272,0.0,127.71000000000004
vehicle,1,13,1025.7163579467458,0.0,127.71000000000004
vehicle,1,14,383.46929039537804,0.0,127.71000000000004
vehicle,1,15,315.9106010428375,0.0,31.941580030407703
vehicle,1,16,574.6202057413375,0.0,300.9599147389927
vehicle,1,17,1423.7300000000002,0.0,12261.574006149876
vehicle,1,18,1357.8659620015492,0.0,21716.882665781537
vehicle,1,19,1554.523428690332,0.0,6349.974391320039
vehicle,1,20,3148.4161727017276,0.0,0.0
vehicle,1,21,5126.4391791689595,0.0,9610.830458547867
vehicle,1,22,1477.544932191635,0.0,0.0
vehicle,1,23,2479.3308804862313,0.0,794.64
vehicle,1,24,2306.9689848985536,0.0,100.32905901516517
