Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,109.67000000000002
vehicle,1,2,9.792363,0.0,105.94000000000001
vehicle,1,3,0.0,0.0,103.065
vehicle,1,4,0.0,0.0,101.49000000000005
vehicle,1,5,9.792363,0.0,101.69000000000004
vehicle,1,6,12.73007190000596,0.0,104.03499999999998
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,9.792363,0.0,107.57
vehicle,1,9,39.169452,0.0,0.0
vehicle,1,10,19.584726,0.0,101.45500000000001
vehicle,1,11,21.123525900002548,0.0,98.45500000000001
vehicle,1,12,9.792363,0.0,95.485
vehicle,1,13,0.0,0.0,93.40000000000002
vehicle,1,14,46.163997,0.0,93.825
vehicle,1,15,19.584726,0.0,97.03
vehicle,1,16,0.0,0.0,103.105
vehicle,1,17,0.0,0.0,115.08
vehicle,1,18,605.623186434091,0.0,131.38500000000002
vehicle,1,19,373.1587236214636,0.0,134.605
vehicle,1,20,951.6036191566487,0.0,133.67999999999998
vehicle,1,21,682.1906376820516,0.0,131.595
vehicle,1,22,624.7806988686434,0.0,126.75500000000005
vehicle,1,23,2457.004028138165,0.0,119.01
vehicle,1,24,2674.660876580942,0.0,111.37777370595666
