netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,9.79236300000009,0.0,103.205
0.0,0.0,0.0,99.20000000000003
0.0,9.792363,0.0,96.635
0.0,0.0,0.0,95.65499999999994
0.0,0.0,0.0,97.40999999999998
0.0,68.54654100000485,0.0,102.1
0.0,0.0,0.0,0.0
0.0,41.54759730000244,0.0,108.945
746.1818597084067,28.77195391432234,0.0,0.0
762.3732376657856,39.169452,0.0,106.755
843.796278447101,15.387999000006264,0.0,105.245
745.6184969999928,0.0,0.0,104.05
607.4160515092593,0.0,0.0,103.12
662.6352653019206,29.377089,0.0,103.175
426.86912627254554,19.584726,0.0,103.84500000000001
516.1483290365591,12.730071900002137,0.0,106.525
53.636485043330964,0.0,0.0,112.05271530127669
197.8936709950474,1205.956687272824,0.0,122.555
89.53017599999981,1647.2675004916975,0.0,125.705
57.08524093880959,862.369402080275,0.0,123.39000000000004
78.338904,872.6110616857602,0.0,120.34
39.169452,825.762257694207,0.0,115.55
4905.134517599965,1188.2925911827642,0.0,110.23377089000005
5123.343460910291,1380.474817192588,0.0,103.82377088999999
