Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,104.88500000000002
vehicle,1,2,0.0,0.0,101.94
vehicle,1,3,9.792363,0.0,99.9
vehicle,1,4,0.0,0.0,99.57
vehicle,1,5,8.533344900002545,0.0,102.155
vehicle,1,6,5.455745100002718,0.0,109.195
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,4589.820429000081,0.0,131.11
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,132.875
vehicle,1,11,0.0,0.0,131.185
vehicle,1,12,0.0,0.0,129.08999999999997
vehicle,1,13,0.0,0.0,128.99
vehicle,1,14,0.0,0.0,131.90500000000006
vehicle,1,15,0.0,0.0,132.79500000000004
vehicle,1,16,0.0,0.0,133.7
vehicle,1,17,0.0,0.0,137.94271530127676
vehicle,1,18,302.25859346764776,0.0,144.195
vehicle,1,19,400.5076467000046,0.0,145.995
vehicle,1,20,212.63416800000007,0.0,143.65
vehicle,1,21,173.32482510000932,0.0,139.405
vehicle,1,22,137.09308199999998,0.0,131.06000000000003
vehicle,1,23,1014.2090250000174,0.0,120.63877089000002
vehicle,1,24,1385.5959874392524,0.0,112.44654459595665
