Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,29.93665260000581,0.0,40.02599999999999
vehicle,1,2,78.338904,0.0,38.51225
vehicle,1,3,0.0,0.0,37.576
vehicle,1,4,48.961815000000016,0.0,37.402750000000005
vehicle,1,5,77.73376891432237,0.0,37.49725
vehicle,1,6,163.39257120000343,0.0,37.57775
vehicle,1,7,48.961815000000016,0.0,0.0
vehicle,1,8,172.20569790000212,0.0,39.147500000000015
vehicle,1,9,88.131267,0.0,0.0
vehicle,1,10,78.338904,0.0,40.1485
vehicle,1,11,88.131267,0.0,41.468
vehicle,1,12,104.918175,0.0,43.20225000000001
vehicle,1,13,9.792363,0.0,45.78
vehicle,1,14,70.92468630000243,0.0,48.79
vehicle,1,15,114.710538,0.0,51.931250000000006
vehicle,1,16,88.131267,0.0,54.680499999999995
vehicle,1,17,58.754178,0.0,56.785750000000014
vehicle,1,18,97.92363000000003,0.0,57.23900000000003
vehicle,1,19,86.0329035000042,0.0,56.484750000000005
vehicle,1,20,78.338904,0.0,55.17575
vehicle,1,21,88.131267,0.0,51.91375000000001
vehicle,1,22,470.82712796763525,0.0,47.58775
vehicle,1,23,1612.9420770000256,0.0,43.86725000000001
vehicle,1,24,3814.5830957269873,0.0,41.24147079708484
