Hour,pr_e,pr_fre_u,pr_fre_d
0,35.36089398850912,2.7256220505834703,12.0
1,35.36089398850912,2.7200231321570865,12.0
2,35.36089398850912,2.720177903595196,12.0
3,35.36089398850912,2.7246550398748832,12.0
4,35.36089398850912,2.7478489029333817,12.0
5,35.36089398850912,3.064018647570037,12.0
6,35.36089398850912,3.064018647570037,0.0005486228111083897
7,35.36089398850912,2.5466437961516224,12.0
8,35.36089398850912,2.294995326293332,0.0005486228111083897
9,35.36089398850912,0.0009962192295314939,12.0
10,35.36089398850912,0.0010654587888237882,12.0
11,35.36089398850912,0.0010123572919188203,12.0
12,35.36089398850912,0.0010654587888237882,12.0
13,35.36089398850912,0.0010073879704940332,12.0
14,35.36089398850912,2.294995326293332,12.0
15,35.36089398850912,2.5466437961516224,12.0
16,35.684175922428466,3.064018647570037,12.0
17,59.31182266957629,4.206808767760487,0.0005767179249809138
18,59.31182266957629,4.206808767760487,12.0
19,59.31182266957629,4.206808767760487,12.0
20,59.30934319913884,4.206808767760487,12.0
21,65.96367213598542,4.206808767760487,12.0
22,59.75677719245546,4.206808767760487,12.0
23,59.75677719245546,4.206808767760487,12.0
