Generator,Day,Hour,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
vehicle,1,1,0.0,0.0,116.45500000000001
vehicle,1,2,0.0,0.0,113.49000000000005
vehicle,1,3,0.0,0.0,113.015
vehicle,1,4,0.0,0.0,116.41499999999996
vehicle,1,5,0.0,0.0,124.28999999999998
vehicle,1,6,0.0,0.0,132.775
vehicle,1,7,0.0,0.0,0.0
vehicle,1,8,0.0,0.0,137.82
vehicle,1,9,0.0,0.0,0.0
vehicle,1,10,0.0,0.0,138.805
vehicle,1,11,0.0,0.0,137.71999999999994
vehicle,1,12,0.0,0.0,138.455
vehicle,1,13,0.0,0.0,141.9
vehicle,1,14,0.0,0.0,146.63000000000002
vehicle,1,15,0.0,0.0,151.68
vehicle,1,16,0.0,0.0,155.035
vehicle,1,17,0.0,0.0,156.9477153012767
vehicle,1,18,0.0,0.0,157.20000000000007
vehicle,1,19,0.0,0.0,158.365
vehicle,1,20,0.0,0.0,153.71500000000003
vehicle,1,21,0.0,0.0,144.17999999999995
vehicle,1,22,0.0,0.0,132.92000000000002
vehicle,1,23,0.0,0.0,123.83877088999998
vehicle,1,24,0.0,0.0,117.50377089000006
