Hour,pr_e,pr_fre_u,pr_fre_d
0,38.01988562992075,2.7200231321570865,8.0
1,38.01988562992075,2.71904947731492,8.0
2,38.01988562992075,2.7152639008078343,8.0
3,38.01988562992075,2.720177903595196,8.0
4,38.01988562992075,2.8024042245225425,8.0
5,38.01988562992075,2.837468286457417,8.0
6,38.01988562992075,2.659482393782324,0.0010654587888237882
7,38.01988562992075,2.5429846599080306,8.0
8,38.01988562992075,0.002214272733434408,0.0029194422673441147
9,38.01988562992075,0.002239615375126088,8.0
10,38.01988562992075,2.294995326293332,8.0
11,38.01988562992075,2.5466437961516224,8.0
12,38.01988562992075,2.6595900715582688,8.0
13,38.01988562992075,2.7268279843030907,8.0
14,38.01988562992075,2.804502262853616,8.0
15,38.01988562992075,3.155424690740658,8.0
16,38.01988562992075,3.0566521786777168,8.0
17,59.312187738365,4.2019480212948,8.0
18,65.98832579636397,4.411699743119164,8.0
19,65.96191046308549,4.411699743119164,8.0
20,59.75677719245546,3.734718946319824,8.0
21,59.75677719245546,3.1435665342036114,8.0
22,59.75677719245546,4.0609209851387265,8.0
23,65.96367213598542,4.411699743119164,8.0
