Hour,pr_e,pr_fre_u,pr_fre_d
0,31.078489029333813,2.7008314541483154,12.0
1,31.078489029333813,2.6853138229585367,12.0
2,31.078489029333813,2.6863489075000864,12.0
3,31.078489029333813,2.6853138229585367,12.0
4,31.078489029333813,2.6847350300649904,12.0
5,31.078489029333813,2.7008314541483154,12.0
6,31.078489029333813,2.6595900715582688,12.0
7,31.078489029333813,2.5429846599080306,12.0
8,31.078489029333813,0.0009785922106222782,12.0
9,31.078489029333813,0.0010123572919188203,0.0005031074178736212
10,31.078489029333813,0.00098460980635696,12.0
11,31.078489029333813,0.0009962192295314939,2.294995326293332
12,31.078489029333813,0.0009785922106222782,12.0
13,31.078489029333813,0.00098460980635696,12.0
14,31.078489029333813,0.0009785922106222782,12.0
15,31.078489029333813,0.004559828558473028,12.0
16,31.078489029333813,2.5429846599080306,12.0
17,31.643804267877652,2.726786822502719,12.0
18,73.37765390262962,2.9155797970795803,12.0
19,59.75677719245546,2.9155797970795803,12.0
20,32.755797970795804,2.7726193490191693,12.0
21,32.755797970795804,2.727942877453496,12.0
22,32.755797970795804,2.7079687948625755,12.0
23,32.755797970795804,2.7079687948625755,12.0
