netload,gen_capacity_veh,regup_capacity_veh,regdown_capacity_veh
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
189.5512988014434,0.0,0.0,34.6395
147.32536975210942,0.0,0.0,0.0
151.78123404063777,0.0,0.0,34.888000000000005
251.0128519243816,0.0,0.0,35.12075000000001
412.3523267117268,0.0,0.0,15.479999999999995
514.9370253287117,0.0,0.0,15.479999999999995
476.7661982633009,0.0,0.0,34.782999999999994
482.45008258353386,0.0,0.0,34.98600000000002
524.171348647183,0.0,0.0,35.5495
958.6158109956746,0.0,0.0,37.709
0.0,0.0,0.0,40.7365
0.0,0.0,0.0,44.05625
0.0,0.0,0.0,43.9005
0.0,0.0,0.0,42.74374999999999
231.44337916139364,0.0,0.0,41.06725
321.0265407218498,0.0,0.0,38.18325
380.06608936599264,0.0,0.0,35.70175000000002
