"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-12-13T08:50:00-00:00","2019-12-13T08:55:00-00:00","ALL","2019-12-13",1,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22825.49,1
"2","2019-12-13T09:00:00-00:00","2019-12-13T09:05:00-00:00","ALL","2019-12-13",2,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23301.37,1
"3","2019-12-13T10:35:00-00:00","2019-12-13T10:40:00-00:00","ALL","2019-12-13",3,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22312.82,1
"4","2019-12-13T11:50:00-00:00","2019-12-13T11:55:00-00:00","ALL","2019-12-13",4,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22025.39,1
"5","2019-12-13T14:00:00-00:00","2019-12-13T14:05:00-00:00","ALL","2019-12-13",7,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25403.92,1
"6","2019-12-13T14:20:00-00:00","2019-12-13T14:25:00-00:00","ALL","2019-12-13",7,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26614.4,1
"7","2019-12-13T14:50:00-00:00","2019-12-13T14:55:00-00:00","ALL","2019-12-13",7,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26861.99,1
"8","2019-12-13T14:55:00-00:00","2019-12-13T15:00:00-00:00","ALL","2019-12-13",7,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26841.18,1
"9","2019-12-13T15:25:00-00:00","2019-12-13T15:30:00-00:00","ALL","2019-12-13",8,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26868.83,1
"10","2019-12-13T17:40:00-00:00","2019-12-13T17:45:00-00:00","ALL","2019-12-13",10,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25001.93,1
"11","2019-12-13T18:05:00-00:00","2019-12-13T18:10:00-00:00","ALL","2019-12-13",11,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22861.89,1
"12","2019-12-13T18:20:00-00:00","2019-12-13T18:25:00-00:00","ALL","2019-12-13",11,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23033.29,1
"13","2019-12-13T18:25:00-00:00","2019-12-13T18:30:00-00:00","ALL","2019-12-13",11,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22922.76,1
"14","2019-12-13T19:50:00-00:00","2019-12-13T19:55:00-00:00","ALL","2019-12-13",12,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22074.99,1
"15","2019-12-13T20:10:00-00:00","2019-12-13T20:15:00-00:00","ALL","2019-12-13",13,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21435.36,1
"16","2019-12-13T20:40:00-00:00","2019-12-13T20:45:00-00:00","ALL","2019-12-13",13,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21991.23,1
"17","2019-12-13T20:55:00-00:00","2019-12-13T21:00:00-00:00","ALL","2019-12-13",13,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22104.88,1
"18","2019-12-13T21:10:00-00:00","2019-12-13T21:15:00-00:00","ALL","2019-12-13",14,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22100.72,1
"19","2019-12-13T21:15:00-00:00","2019-12-13T21:20:00-00:00","ALL","2019-12-13",14,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22188.98,1
"20","2019-12-13T21:35:00-00:00","2019-12-13T21:40:00-00:00","ALL","2019-12-13",14,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21466.79,1
"21","2019-12-13T22:00:00-00:00","2019-12-13T22:05:00-00:00","ALL","2019-12-13",15,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21717.74,1
"22","2019-12-13T22:05:00-00:00","2019-12-13T22:10:00-00:00","ALL","2019-12-13",15,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22020.49,1
"23","2019-12-13T22:10:00-00:00","2019-12-13T22:15:00-00:00","ALL","2019-12-13",15,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21859.17,1
"24","2019-12-13T23:30:00-00:00","2019-12-13T23:35:00-00:00","ALL","2019-12-13",16,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22565.27,1
"25","2019-12-14T00:30:00-00:00","2019-12-14T00:35:00-00:00","ALL","2019-12-13",17,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26675.04,1
"26","2019-12-14T01:35:00-00:00","2019-12-14T01:40:00-00:00","ALL","2019-12-13",18,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28969.67,1
"27","2019-12-14T02:15:00-00:00","2019-12-14T02:20:00-00:00","ALL","2019-12-13",19,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28124.25,1
"28","2019-12-14T02:40:00-00:00","2019-12-14T02:45:00-00:00","ALL","2019-12-13",19,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28017.05,1
"29","2019-12-14T06:35:00-00:00","2019-12-14T06:40:00-00:00","ALL","2019-12-13",23,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23602.57,1
"30","2019-12-14T07:20:00-00:00","2019-12-14T07:25:00-00:00","ALL","2019-12-13",24,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22201.45,1
"31","2019-12-14T07:30:00-00:00","2019-12-14T07:35:00-00:00","ALL","2019-12-13",24,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22142.99,1
"32","2019-12-13T08:05:00-00:00","2019-12-13T08:10:00-00:00","ALL","2019-12-13",1,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23635.32,1
"33","2019-12-13T08:20:00-00:00","2019-12-13T08:25:00-00:00","ALL","2019-12-13",1,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23776.14,1
"34","2019-12-13T08:25:00-00:00","2019-12-13T08:30:00-00:00","ALL","2019-12-13",1,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23729.39,1
"35","2019-12-13T08:55:00-00:00","2019-12-13T09:00:00-00:00","ALL","2019-12-13",1,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22721.36,1
"36","2019-12-13T09:05:00-00:00","2019-12-13T09:10:00-00:00","ALL","2019-12-13",2,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23366.36,1
"37","2019-12-13T09:25:00-00:00","2019-12-13T09:30:00-00:00","ALL","2019-12-13",2,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23207.81,1
