"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-04-07T08:00:00-00:00","2019-04-07T08:05:00-00:00","ALL","2019-04-07",2,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23603.26,1
"2","2019-04-07T08:25:00-00:00","2019-04-07T08:30:00-00:00","ALL","2019-04-07",2,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23638.88,1
"3","2019-04-07T08:35:00-00:00","2019-04-07T08:40:00-00:00","ALL","2019-04-07",2,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23703.54,1
"4","2019-04-07T08:50:00-00:00","2019-04-07T08:55:00-00:00","ALL","2019-04-07",2,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23685.56,1
"5","2019-04-07T09:00:00-00:00","2019-04-07T09:05:00-00:00","ALL","2019-04-07",3,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23906.86,1
"6","2019-04-07T09:25:00-00:00","2019-04-07T09:30:00-00:00","ALL","2019-04-07",3,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23967.78,1
"7","2019-04-07T09:35:00-00:00","2019-04-07T09:40:00-00:00","ALL","2019-04-07",3,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23683.6,1
"8","2019-04-07T10:10:00-00:00","2019-04-07T10:15:00-00:00","ALL","2019-04-07",4,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22749.04,1
"9","2019-04-07T10:35:00-00:00","2019-04-07T10:40:00-00:00","ALL","2019-04-07",4,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22907.91,1
"10","2019-04-07T11:05:00-00:00","2019-04-07T11:10:00-00:00","ALL","2019-04-07",5,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22933.93,1
"11","2019-04-07T11:15:00-00:00","2019-04-07T11:20:00-00:00","ALL","2019-04-07",5,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22834.92,1
"12","2019-04-07T12:25:00-00:00","2019-04-07T12:30:00-00:00","ALL","2019-04-07",6,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23607.91,1
"13","2019-04-07T12:45:00-00:00","2019-04-07T12:50:00-00:00","ALL","2019-04-07",6,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24056.56,1
