"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-08-15T08:25:00-00:00","2019-08-15T08:30:00-00:00","ALL","2019-08-15",2,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28680.81,1
"2","2019-08-15T08:55:00-00:00","2019-08-15T09:00:00-00:00","ALL","2019-08-15",2,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28006.67,1
"3","2019-08-15T10:35:00-00:00","2019-08-15T10:40:00-00:00","ALL","2019-08-15",4,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27882.23,1
"4","2019-08-15T10:45:00-00:00","2019-08-15T10:50:00-00:00","ALL","2019-08-15",4,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27808.57,1
"5","2019-08-15T10:55:00-00:00","2019-08-15T11:00:00-00:00","ALL","2019-08-15",4,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27578.27,1
"6","2019-08-15T11:00:00-00:00","2019-08-15T11:05:00-00:00","ALL","2019-08-15",5,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27375.54,1
"7","2019-08-15T11:55:00-00:00","2019-08-15T12:00:00-00:00","ALL","2019-08-15",5,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27444.18,1
"8","2019-08-15T12:35:00-00:00","2019-08-15T12:40:00-00:00","ALL","2019-08-15",6,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28537.22,1
"9","2019-08-15T13:00:00-00:00","2019-08-15T13:05:00-00:00","ALL","2019-08-15",7,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28613.42,1
"10","2019-08-15T14:35:00-00:00","2019-08-15T14:40:00-00:00","ALL","2019-08-15",8,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27647.3,1
"11","2019-08-15T15:20:00-00:00","2019-08-15T15:25:00-00:00","ALL","2019-08-15",9,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27914.9,1
"12","2019-08-15T16:05:00-00:00","2019-08-15T16:10:00-00:00","ALL","2019-08-15",10,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27718.55,1
"13","2019-08-15T16:15:00-00:00","2019-08-15T16:20:00-00:00","ALL","2019-08-15",10,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27970.47,1
"14","2019-08-15T17:10:00-00:00","2019-08-15T17:15:00-00:00","ALL","2019-08-15",11,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29048.13,1
"15","2019-08-15T17:45:00-00:00","2019-08-15T17:50:00-00:00","ALL","2019-08-15",11,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29142.02,1
"16","2019-08-15T18:05:00-00:00","2019-08-15T18:10:00-00:00","ALL","2019-08-15",12,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29806.83,1
"17","2019-08-15T18:20:00-00:00","2019-08-15T18:25:00-00:00","ALL","2019-08-15",12,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30149.22,1
"18","2019-08-15T20:45:00-00:00","2019-08-15T20:50:00-00:00","ALL","2019-08-15",14,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32247.15,1
"19","2019-08-15T20:55:00-00:00","2019-08-15T21:00:00-00:00","ALL","2019-08-15",14,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32724.72,1
"20","2019-08-15T22:10:00-00:00","2019-08-15T22:15:00-00:00","ALL","2019-08-15",16,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35255.16,1
"21","2019-08-15T22:20:00-00:00","2019-08-15T22:25:00-00:00","ALL","2019-08-15",16,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35178.7,1
"22","2019-08-15T23:00:00-00:00","2019-08-15T23:05:00-00:00","ALL","2019-08-15",17,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35509.62,1
"23","2019-08-15T23:45:00-00:00","2019-08-15T23:50:00-00:00","ALL","2019-08-15",17,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35762.24,1
"24","2019-08-16T01:10:00-00:00","2019-08-16T01:15:00-00:00","ALL","2019-08-15",19,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,38526.8,1
"25","2019-08-16T02:20:00-00:00","2019-08-16T02:25:00-00:00","ALL","2019-08-15",20,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,40294.31,1
"26","2019-08-16T03:15:00-00:00","2019-08-16T03:20:00-00:00","ALL","2019-08-15",21,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,38935.47,1
"27","2019-08-16T05:30:00-00:00","2019-08-16T05:35:00-00:00","ALL","2019-08-15",23,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32751.87,1
"28","2019-08-16T05:40:00-00:00","2019-08-16T05:45:00-00:00","ALL","2019-08-15",23,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32547.29,1
"29","2019-08-16T06:10:00-00:00","2019-08-16T06:15:00-00:00","ALL","2019-08-15",24,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30353.63,1
"30","2019-08-16T06:25:00-00:00","2019-08-16T06:30:00-00:00","ALL","2019-08-15",24,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30597.84,1
"31","2019-08-15T08:45:00-00:00","2019-08-15T08:50:00-00:00","ALL","2019-08-15",2,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28345.06,1
"32","2019-08-15T09:30:00-00:00","2019-08-15T09:35:00-00:00","ALL","2019-08-15",3,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27262.19,1
"33","2019-08-15T10:00:00-00:00","2019-08-15T10:05:00-00:00","ALL","2019-08-15",4,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27857.81,1
"34","2019-08-15T10:25:00-00:00","2019-08-15T10:30:00-00:00","ALL","2019-08-15",4,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27752.06,1
"35","2019-08-15T10:30:00-00:00","2019-08-15T10:35:00-00:00","ALL","2019-08-15",4,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27798.84,1
"36","2019-08-15T11:10:00-00:00","2019-08-15T11:15:00-00:00","ALL","2019-08-15",5,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27173.72,1
"37","2019-08-15T11:25:00-00:00","2019-08-15T11:30:00-00:00","ALL","2019-08-15",5,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27111.06,1
"38","2019-08-15T11:45:00-00:00","2019-08-15T11:50:00-00:00","ALL","2019-08-15",5,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26967.55,1
"39","2019-08-15T12:15:00-00:00","2019-08-15T12:20:00-00:00","ALL","2019-08-15",6,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28536.72,1
"40","2019-08-15T12:50:00-00:00","2019-08-15T12:55:00-00:00","ALL","2019-08-15",6,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28652.57,1
"41","2019-08-15T13:10:00-00:00","2019-08-15T13:15:00-00:00","ALL","2019-08-15",7,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28646.59,1
"42","2019-08-15T13:40:00-00:00","2019-08-15T13:45:00-00:00","ALL","2019-08-15",7,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28870.69,1
"43","2019-08-15T13:45:00-00:00","2019-08-15T13:50:00-00:00","ALL","2019-08-15",7,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29065.02,1
"44","2019-08-15T14:00:00-00:00","2019-08-15T14:05:00-00:00","ALL","2019-08-15",8,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27972.8,1
"45","2019-08-15T14:20:00-00:00","2019-08-15T14:25:00-00:00","ALL","2019-08-15",8,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27312.86,1
"46","2019-08-15T15:30:00-00:00","2019-08-15T15:35:00-00:00","ALL","2019-08-15",9,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27767.31,1
"47","2019-08-15T15:45:00-00:00","2019-08-15T15:50:00-00:00","ALL","2019-08-15",9,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27912.09,1
"48","2019-08-15T15:50:00-00:00","2019-08-15T15:55:00-00:00","ALL","2019-08-15",9,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28033.98,1
"49","2019-08-15T18:00:00-00:00","2019-08-15T18:05:00-00:00","ALL","2019-08-15",12,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29515.27,1
"50","2019-08-15T18:25:00-00:00","2019-08-15T18:30:00-00:00","ALL","2019-08-15",12,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30234.4,1
"51","2019-08-15T19:35:00-00:00","2019-08-15T19:40:00-00:00","ALL","2019-08-15",13,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30819.38,1
"52","2019-08-15T20:20:00-00:00","2019-08-15T20:25:00-00:00","ALL","2019-08-15",14,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31811.25,1
"53","2019-08-15T20:30:00-00:00","2019-08-15T20:35:00-00:00","ALL","2019-08-15",14,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31880.45,1
"54","2019-08-15T20:40:00-00:00","2019-08-15T20:45:00-00:00","ALL","2019-08-15",14,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31950.45,1
"55","2019-08-15T21:35:00-00:00","2019-08-15T21:40:00-00:00","ALL","2019-08-15",15,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33937.15,1
"56","2019-08-15T21:55:00-00:00","2019-08-15T22:00:00-00:00","ALL","2019-08-15",15,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34290.3,1
"57","2019-08-15T22:35:00-00:00","2019-08-15T22:40:00-00:00","ALL","2019-08-15",16,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34851.53,1
"58","2019-08-15T22:55:00-00:00","2019-08-15T23:00:00-00:00","ALL","2019-08-15",16,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35106.22,1
"59","2019-08-16T00:20:00-00:00","2019-08-16T00:25:00-00:00","ALL","2019-08-15",18,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,37201.98,1
"60","2019-08-16T01:25:00-00:00","2019-08-16T01:30:00-00:00","ALL","2019-08-15",19,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,38653.45,1
"61","2019-08-16T02:05:00-00:00","2019-08-16T02:10:00-00:00","ALL","2019-08-15",20,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,40070.74,1
"62","2019-08-16T03:05:00-00:00","2019-08-16T03:10:00-00:00","ALL","2019-08-15",21,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,38738.06,1
"63","2019-08-16T04:30:00-00:00","2019-08-16T04:35:00-00:00","ALL","2019-08-15",22,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35778.01,1
"64","2019-08-16T04:35:00-00:00","2019-08-16T04:40:00-00:00","ALL","2019-08-15",22,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35705.03,1
"65","2019-08-16T04:50:00-00:00","2019-08-16T04:55:00-00:00","ALL","2019-08-15",22,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,35520.06,1
"66","2019-08-16T06:20:00-00:00","2019-08-16T06:25:00-00:00","ALL","2019-08-15",24,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30662.65,1
"67","2019-08-16T06:45:00-00:00","2019-08-16T06:50:00-00:00","ALL","2019-08-15",24,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30348.82,1
"68","2019-08-15T08:05:00-00:00","2019-08-15T08:10:00-00:00","ALL","2019-08-15",2,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28860.04,1
"69","2019-08-15T09:50:00-00:00","2019-08-15T09:55:00-00:00","ALL","2019-08-15",3,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27460.74,1
"70","2019-08-15T10:50:00-00:00","2019-08-15T10:55:00-00:00","ALL","2019-08-15",4,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27762.29,1
"71","2019-08-15T12:00:00-00:00","2019-08-15T12:05:00-00:00","ALL","2019-08-15",6,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28043.64,1
"72","2019-08-15T12:10:00-00:00","2019-08-15T12:15:00-00:00","ALL","2019-08-15",6,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28520.14,1
"73","2019-08-15T12:20:00-00:00","2019-08-15T12:25:00-00:00","ALL","2019-08-15",6,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28463.84,1
"74","2019-08-15T13:05:00-00:00","2019-08-15T13:10:00-00:00","ALL","2019-08-15",7,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28487.86,1
"75","2019-08-15T13:15:00-00:00","2019-08-15T13:20:00-00:00","ALL","2019-08-15",7,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28686.93,1
"76","2019-08-15T14:50:00-00:00","2019-08-15T14:55:00-00:00","ALL","2019-08-15",8,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28019.02,1
"77","2019-08-15T15:00:00-00:00","2019-08-15T15:05:00-00:00","ALL","2019-08-15",9,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27756.14,1
"78","2019-08-15T15:25:00-00:00","2019-08-15T15:30:00-00:00","ALL","2019-08-15",9,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27988.03,1
"79","2019-08-15T16:00:00-00:00","2019-08-15T16:05:00-00:00","ALL","2019-08-15",10,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27716.36,1
"80","2019-08-15T16:40:00-00:00","2019-08-15T16:45:00-00:00","ALL","2019-08-15",10,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28180.3,1
"81","2019-08-15T17:15:00-00:00","2019-08-15T17:20:00-00:00","ALL","2019-08-15",11,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28917.05,1
"82","2019-08-15T17:35:00-00:00","2019-08-15T17:40:00-00:00","ALL","2019-08-15",11,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29063.36,1
"83","2019-08-15T17:50:00-00:00","2019-08-15T17:55:00-00:00","ALL","2019-08-15",11,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29511.17,1
"84","2019-08-15T18:35:00-00:00","2019-08-15T18:40:00-00:00","ALL","2019-08-15",12,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30239.39,1
"85","2019-08-15T18:40:00-00:00","2019-08-15T18:45:00-00:00","ALL","2019-08-15",12,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30277.44,1
"86","2019-08-15T18:50:00-00:00","2019-08-15T18:55:00-00:00","ALL","2019-08-15",12,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30589.14,1
"87","2019-08-15T19:05:00-00:00","2019-08-15T19:10:00-00:00","ALL","2019-08-15",13,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30368,1
"88","2019-08-15T19:10:00-00:00","2019-08-15T19:15:00-00:00","ALL","2019-08-15",13,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30425.79,1
"89","2019-08-15T19:15:00-00:00","2019-08-15T19:20:00-00:00","ALL","2019-08-15",13,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30601.11,1
"90","2019-08-15T19:50:00-00:00","2019-08-15T19:55:00-00:00","ALL","2019-08-15",13,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31313.46,1
"91","2019-08-15T20:00:00-00:00","2019-08-15T20:05:00-00:00","ALL","2019-08-15",14,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31564.3,1
"92","2019-08-15T20:10:00-00:00","2019-08-15T20:15:00-00:00","ALL","2019-08-15",14,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31863.57,1
"93","2019-08-15T20:15:00-00:00","2019-08-15T20:20:00-00:00","ALL","2019-08-15",14,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31842.65,1
"94","2019-08-15T20:50:00-00:00","2019-08-15T20:55:00-00:00","ALL","2019-08-15",14,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32344.9,1
"95","2019-08-15T21:20:00-00:00","2019-08-15T21:25:00-00:00","ALL","2019-08-15",15,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34013.95,1
