"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-06-16T08:00:00-00:00","2019-06-16T08:05:00-00:00","ALL","2019-06-16",2,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,22252.5,1
"2","2019-06-16T08:05:00-00:00","2019-06-16T08:10:00-00:00","ALL","2019-06-16",2,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21854.72,1
"3","2019-06-16T09:05:00-00:00","2019-06-16T09:10:00-00:00","ALL","2019-06-16",3,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21725.31,1
"4","2019-06-16T09:10:00-00:00","2019-06-16T09:15:00-00:00","ALL","2019-06-16",3,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21711.84,1
"5","2019-06-16T10:20:00-00:00","2019-06-16T10:25:00-00:00","ALL","2019-06-16",4,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21607.44,1
"6","2019-06-16T13:25:00-00:00","2019-06-16T13:30:00-00:00","ALL","2019-06-16",7,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21445.06,1
"7","2019-06-16T13:45:00-00:00","2019-06-16T13:50:00-00:00","ALL","2019-06-16",7,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,21458.62,1
"8","2019-06-16T14:45:00-00:00","2019-06-16T14:50:00-00:00","ALL","2019-06-16",8,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25490.77,1
"9","2019-06-16T15:30:00-00:00","2019-06-16T15:35:00-00:00","ALL","2019-06-16",9,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23880.61,1
"10","2019-06-16T16:40:00-00:00","2019-06-16T16:45:00-00:00","ALL","2019-06-16",10,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25543.18,1
"11","2019-06-16T17:45:00-00:00","2019-06-16T17:50:00-00:00","ALL","2019-06-16",11,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25057.51,1
"12","2019-06-16T18:05:00-00:00","2019-06-16T18:10:00-00:00","ALL","2019-06-16",12,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25598.22,1
