"","INTERVALSTARTTIME_GMT","INTERVALENDTIME_GMT","SLRS_TYPE","OPR_DT","OPR_HR","OPR_INTERVAL","MARKET_RUN_ID","TAC_ZONE_NAME","SCHEDULE","XML_DATA_ITEM","POS","MW","GROUP"
"1","2019-07-29T12:20:00-00:00","2019-07-29T12:25:00-00:00","ALL","2019-07-29",6,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24847.01,1
"2","2019-07-29T12:25:00-00:00","2019-07-29T12:30:00-00:00","ALL","2019-07-29",6,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24844.87,1
"3","2019-07-29T12:35:00-00:00","2019-07-29T12:40:00-00:00","ALL","2019-07-29",6,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25012.79,1
"4","2019-07-29T13:10:00-00:00","2019-07-29T13:15:00-00:00","ALL","2019-07-29",7,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25781.52,1
"5","2019-07-29T13:40:00-00:00","2019-07-29T13:45:00-00:00","ALL","2019-07-29",7,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25590.74,1
"6","2019-07-29T14:50:00-00:00","2019-07-29T14:55:00-00:00","ALL","2019-07-29",8,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25103.95,1
"7","2019-07-29T15:15:00-00:00","2019-07-29T15:20:00-00:00","ALL","2019-07-29",9,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25540.93,1
"8","2019-07-29T16:50:00-00:00","2019-07-29T16:55:00-00:00","ALL","2019-07-29",10,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25220.28,1
"9","2019-07-29T17:15:00-00:00","2019-07-29T17:20:00-00:00","ALL","2019-07-29",11,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24959.13,1
"10","2019-07-29T17:25:00-00:00","2019-07-29T17:30:00-00:00","ALL","2019-07-29",11,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24970.68,1
"11","2019-07-29T18:00:00-00:00","2019-07-29T18:05:00-00:00","ALL","2019-07-29",12,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25085.28,1
"12","2019-07-29T20:15:00-00:00","2019-07-29T20:20:00-00:00","ALL","2019-07-29",14,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31338.52,1
"13","2019-07-29T20:20:00-00:00","2019-07-29T20:25:00-00:00","ALL","2019-07-29",14,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30934.09,1
"14","2019-07-29T21:05:00-00:00","2019-07-29T21:10:00-00:00","ALL","2019-07-29",15,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32131.74,1
"15","2019-07-29T21:20:00-00:00","2019-07-29T21:25:00-00:00","ALL","2019-07-29",15,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30841.27,1
"16","2019-07-29T22:00:00-00:00","2019-07-29T22:05:00-00:00","ALL","2019-07-29",16,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31309.38,1
"17","2019-07-29T22:05:00-00:00","2019-07-29T22:10:00-00:00","ALL","2019-07-29",16,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31401.1,1
"18","2019-07-29T22:10:00-00:00","2019-07-29T22:15:00-00:00","ALL","2019-07-29",16,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31419.62,1
"19","2019-07-29T22:30:00-00:00","2019-07-29T22:35:00-00:00","ALL","2019-07-29",16,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31534.05,1
"20","2019-07-29T23:55:00-00:00","2019-07-30T00:00:00-00:00","ALL","2019-07-29",17,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31906.28,1
"21","2019-07-30T00:55:00-00:00","2019-07-30T01:00:00-00:00","ALL","2019-07-29",18,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31766.12,1
"22","2019-07-30T01:05:00-00:00","2019-07-30T01:10:00-00:00","ALL","2019-07-29",19,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32263.72,1
"23","2019-07-30T01:35:00-00:00","2019-07-30T01:40:00-00:00","ALL","2019-07-29",19,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33023.86,1
"24","2019-07-30T01:50:00-00:00","2019-07-30T01:55:00-00:00","ALL","2019-07-29",19,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33869.34,1
"25","2019-07-30T04:05:00-00:00","2019-07-30T04:10:00-00:00","ALL","2019-07-29",22,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29352.72,1
"26","2019-07-30T04:55:00-00:00","2019-07-30T05:00:00-00:00","ALL","2019-07-29",22,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28949.46,1
"27","2019-07-30T06:00:00-00:00","2019-07-30T06:05:00-00:00","ALL","2019-07-29",24,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28468.16,1
"28","2019-07-30T06:30:00-00:00","2019-07-30T06:35:00-00:00","ALL","2019-07-29",24,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28031.78,1
"29","2019-07-30T06:45:00-00:00","2019-07-30T06:50:00-00:00","ALL","2019-07-29",24,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28188.85,1
"30","2019-07-29T08:20:00-00:00","2019-07-29T08:25:00-00:00","ALL","2019-07-29",2,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26241.67,1
"31","2019-07-29T09:10:00-00:00","2019-07-29T09:15:00-00:00","ALL","2019-07-29",3,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24614.01,1
"32","2019-07-29T09:20:00-00:00","2019-07-29T09:25:00-00:00","ALL","2019-07-29",3,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24442.91,1
"33","2019-07-29T09:40:00-00:00","2019-07-29T09:45:00-00:00","ALL","2019-07-29",3,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24482.81,1
"34","2019-07-29T10:15:00-00:00","2019-07-29T10:20:00-00:00","ALL","2019-07-29",4,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24048.91,1
"35","2019-07-29T11:15:00-00:00","2019-07-29T11:20:00-00:00","ALL","2019-07-29",5,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23528.17,1
"36","2019-07-29T11:45:00-00:00","2019-07-29T11:50:00-00:00","ALL","2019-07-29",5,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23540.61,1
"37","2019-07-29T12:05:00-00:00","2019-07-29T12:10:00-00:00","ALL","2019-07-29",6,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24679.09,1
"38","2019-07-29T12:50:00-00:00","2019-07-29T12:55:00-00:00","ALL","2019-07-29",6,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25123.11,1
"39","2019-07-29T14:30:00-00:00","2019-07-29T14:35:00-00:00","ALL","2019-07-29",8,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25032.06,1
"40","2019-07-29T14:40:00-00:00","2019-07-29T14:45:00-00:00","ALL","2019-07-29",8,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25092.7,1
"41","2019-07-29T14:55:00-00:00","2019-07-29T15:00:00-00:00","ALL","2019-07-29",8,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25254.69,1
"42","2019-07-29T15:55:00-00:00","2019-07-29T16:00:00-00:00","ALL","2019-07-29",9,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25557.39,1
"43","2019-07-29T16:00:00-00:00","2019-07-29T16:05:00-00:00","ALL","2019-07-29",10,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25601.65,1
"44","2019-07-29T17:20:00-00:00","2019-07-29T17:25:00-00:00","ALL","2019-07-29",11,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25021.02,1
"45","2019-07-29T17:45:00-00:00","2019-07-29T17:50:00-00:00","ALL","2019-07-29",11,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25005.94,1
"46","2019-07-29T18:15:00-00:00","2019-07-29T18:20:00-00:00","ALL","2019-07-29",12,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25447.34,1
"47","2019-07-29T19:00:00-00:00","2019-07-29T19:05:00-00:00","ALL","2019-07-29",13,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26994.13,1
"48","2019-07-29T19:30:00-00:00","2019-07-29T19:35:00-00:00","ALL","2019-07-29",13,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27632.98,1
"49","2019-07-29T19:50:00-00:00","2019-07-29T19:55:00-00:00","ALL","2019-07-29",13,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28132.14,1
"50","2019-07-29T19:55:00-00:00","2019-07-29T20:00:00-00:00","ALL","2019-07-29",13,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29103.07,1
"51","2019-07-29T21:00:00-00:00","2019-07-29T21:05:00-00:00","ALL","2019-07-29",15,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32420.93,1
"52","2019-07-29T21:25:00-00:00","2019-07-29T21:30:00-00:00","ALL","2019-07-29",15,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30812.16,1
"53","2019-07-29T23:05:00-00:00","2019-07-29T23:10:00-00:00","ALL","2019-07-29",17,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32463.99,1
"54","2019-07-29T23:40:00-00:00","2019-07-29T23:45:00-00:00","ALL","2019-07-29",17,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32175.09,1
"55","2019-07-30T00:00:00-00:00","2019-07-30T00:05:00-00:00","ALL","2019-07-29",18,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32057.86,1
"56","2019-07-30T00:30:00-00:00","2019-07-30T00:35:00-00:00","ALL","2019-07-29",18,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31838.6,1
"57","2019-07-30T01:40:00-00:00","2019-07-30T01:45:00-00:00","ALL","2019-07-29",19,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33391.05,1
"58","2019-07-30T02:05:00-00:00","2019-07-30T02:10:00-00:00","ALL","2019-07-29",20,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33935.43,1
"59","2019-07-30T02:25:00-00:00","2019-07-30T02:30:00-00:00","ALL","2019-07-29",20,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34294.15,1
"60","2019-07-30T02:50:00-00:00","2019-07-30T02:55:00-00:00","ALL","2019-07-29",20,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34405.9,1
"61","2019-07-30T03:25:00-00:00","2019-07-30T03:30:00-00:00","ALL","2019-07-29",21,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33790.17,1
"62","2019-07-30T04:15:00-00:00","2019-07-30T04:20:00-00:00","ALL","2019-07-29",22,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29049.84,1
"63","2019-07-30T05:15:00-00:00","2019-07-30T05:20:00-00:00","ALL","2019-07-29",23,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27949.57,1
"64","2019-07-30T06:25:00-00:00","2019-07-30T06:30:00-00:00","ALL","2019-07-29",24,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28169.21,1
"65","2019-07-29T08:10:00-00:00","2019-07-29T08:15:00-00:00","ALL","2019-07-29",2,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26469.85,1
"66","2019-07-29T08:35:00-00:00","2019-07-29T08:40:00-00:00","ALL","2019-07-29",2,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25782.99,1
"67","2019-07-29T08:45:00-00:00","2019-07-29T08:50:00-00:00","ALL","2019-07-29",2,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25590.9,1
"68","2019-07-29T09:00:00-00:00","2019-07-29T09:05:00-00:00","ALL","2019-07-29",3,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24980.18,1
"69","2019-07-29T09:35:00-00:00","2019-07-29T09:40:00-00:00","ALL","2019-07-29",3,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24525.9,1
"70","2019-07-29T09:50:00-00:00","2019-07-29T09:55:00-00:00","ALL","2019-07-29",3,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24326.91,1
"71","2019-07-29T10:00:00-00:00","2019-07-29T10:05:00-00:00","ALL","2019-07-29",4,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24314.22,1
"72","2019-07-29T10:25:00-00:00","2019-07-29T10:30:00-00:00","ALL","2019-07-29",4,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23864.1,1
"73","2019-07-29T10:30:00-00:00","2019-07-29T10:35:00-00:00","ALL","2019-07-29",4,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23768.45,1
"74","2019-07-29T12:45:00-00:00","2019-07-29T12:50:00-00:00","ALL","2019-07-29",6,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25178.89,1
"75","2019-07-29T13:25:00-00:00","2019-07-29T13:30:00-00:00","ALL","2019-07-29",7,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,26033.49,1
"76","2019-07-29T14:05:00-00:00","2019-07-29T14:10:00-00:00","ALL","2019-07-29",8,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25668.87,1
"77","2019-07-29T14:35:00-00:00","2019-07-29T14:40:00-00:00","ALL","2019-07-29",8,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25052.38,1
"78","2019-07-29T15:00:00-00:00","2019-07-29T15:05:00-00:00","ALL","2019-07-29",9,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25097.2,1
"79","2019-07-29T16:10:00-00:00","2019-07-29T16:15:00-00:00","ALL","2019-07-29",10,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25463.23,1
"80","2019-07-29T16:25:00-00:00","2019-07-29T16:30:00-00:00","ALL","2019-07-29",10,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25593.11,1
"81","2019-07-29T16:30:00-00:00","2019-07-29T16:35:00-00:00","ALL","2019-07-29",10,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25523.36,1
"82","2019-07-29T18:20:00-00:00","2019-07-29T18:25:00-00:00","ALL","2019-07-29",12,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25505.75,1
"83","2019-07-29T19:05:00-00:00","2019-07-29T19:10:00-00:00","ALL","2019-07-29",13,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27471.9,1
"84","2019-07-29T19:40:00-00:00","2019-07-29T19:45:00-00:00","ALL","2019-07-29",13,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27700.64,1
"85","2019-07-29T21:10:00-00:00","2019-07-29T21:15:00-00:00","ALL","2019-07-29",15,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31758.88,1
"86","2019-07-29T21:35:00-00:00","2019-07-29T21:40:00-00:00","ALL","2019-07-29",15,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30778.94,1
"87","2019-07-29T22:15:00-00:00","2019-07-29T22:20:00-00:00","ALL","2019-07-29",16,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31398.76,1
"88","2019-07-29T23:35:00-00:00","2019-07-29T23:40:00-00:00","ALL","2019-07-29",17,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32277.69,1
"89","2019-07-30T00:35:00-00:00","2019-07-30T00:40:00-00:00","ALL","2019-07-29",18,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31945.93,1
"90","2019-07-30T00:40:00-00:00","2019-07-30T00:45:00-00:00","ALL","2019-07-29",18,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,31592.28,1
"91","2019-07-30T01:55:00-00:00","2019-07-30T02:00:00-00:00","ALL","2019-07-29",19,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33954.49,1
"92","2019-07-30T02:00:00-00:00","2019-07-30T02:05:00-00:00","ALL","2019-07-29",20,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,33882.01,1
"93","2019-07-30T02:15:00-00:00","2019-07-30T02:20:00-00:00","ALL","2019-07-29",20,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34292.47,1
"94","2019-07-30T02:45:00-00:00","2019-07-30T02:50:00-00:00","ALL","2019-07-29",20,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,34710.57,1
"95","2019-07-30T04:20:00-00:00","2019-07-30T04:25:00-00:00","ALL","2019-07-29",22,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29206.55,1
"96","2019-07-30T05:30:00-00:00","2019-07-30T05:35:00-00:00","ALL","2019-07-29",23,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28025.62,1
"97","2019-07-30T06:05:00-00:00","2019-07-30T06:10:00-00:00","ALL","2019-07-29",24,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,28364.57,1
"98","2019-07-29T08:25:00-00:00","2019-07-29T08:30:00-00:00","ALL","2019-07-29",2,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25976.13,1
"99","2019-07-29T10:40:00-00:00","2019-07-29T10:45:00-00:00","ALL","2019-07-29",4,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23737.34,1
"100","2019-07-29T10:50:00-00:00","2019-07-29T10:55:00-00:00","ALL","2019-07-29",4,11,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23752.28,1
"101","2019-07-29T11:05:00-00:00","2019-07-29T11:10:00-00:00","ALL","2019-07-29",5,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,23517.34,1
"102","2019-07-29T11:55:00-00:00","2019-07-29T12:00:00-00:00","ALL","2019-07-29",5,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24022.07,1
"103","2019-07-29T12:15:00-00:00","2019-07-29T12:20:00-00:00","ALL","2019-07-29",6,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,24833.38,1
"104","2019-07-29T12:40:00-00:00","2019-07-29T12:45:00-00:00","ALL","2019-07-29",6,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25043.83,1
"105","2019-07-29T13:35:00-00:00","2019-07-29T13:40:00-00:00","ALL","2019-07-29",7,8,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25819.2,1
"106","2019-07-29T13:45:00-00:00","2019-07-29T13:50:00-00:00","ALL","2019-07-29",7,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25332.85,1
"107","2019-07-29T14:15:00-00:00","2019-07-29T14:20:00-00:00","ALL","2019-07-29",8,4,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25412.29,1
"108","2019-07-29T15:20:00-00:00","2019-07-29T15:25:00-00:00","ALL","2019-07-29",9,5,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25570.06,1
"109","2019-07-29T15:30:00-00:00","2019-07-29T15:35:00-00:00","ALL","2019-07-29",9,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25501.87,1
"110","2019-07-29T16:05:00-00:00","2019-07-29T16:10:00-00:00","ALL","2019-07-29",10,2,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25426.26,1
"111","2019-07-29T16:40:00-00:00","2019-07-29T16:45:00-00:00","ALL","2019-07-29",10,9,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25292.23,1
"112","2019-07-29T16:45:00-00:00","2019-07-29T16:50:00-00:00","ALL","2019-07-29",10,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25265.72,1
"113","2019-07-29T18:25:00-00:00","2019-07-29T18:30:00-00:00","ALL","2019-07-29",12,6,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,25543.92,1
"114","2019-07-29T19:45:00-00:00","2019-07-29T19:50:00-00:00","ALL","2019-07-29",13,10,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,27803.03,1
"115","2019-07-29T20:00:00-00:00","2019-07-29T20:05:00-00:00","ALL","2019-07-29",14,1,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,29675.27,1
"116","2019-07-29T20:30:00-00:00","2019-07-29T20:35:00-00:00","ALL","2019-07-29",14,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30128.43,1
"117","2019-07-29T21:30:00-00:00","2019-07-29T21:35:00-00:00","ALL","2019-07-29",15,7,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30730.43,1
"118","2019-07-29T21:55:00-00:00","2019-07-29T22:00:00-00:00","ALL","2019-07-29",15,12,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,30687.94,1
"119","2019-07-29T23:10:00-00:00","2019-07-29T23:15:00-00:00","ALL","2019-07-29",17,3,"RTM","Caiso_Totals","Import","ISO_TOT_IMP_MW",2,32629.73,1
